TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_9_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20210421,7.553,1.0,417.607,255.464,1.0,284.39,1.0,6.045,1.0,82.739,1.0,0.62,1.0,2.965,1.0,0.2783606749680732,0.9791666666666666,125.15833333333335,1.0,558.4583333333334,1.0,59.86687499999999,1.0,103.14791666666667,1.0,40.708125,1.0,378.6854166666667,1.0,423.54,1.0,10.809,-1.371,10.429,10.113,8.958,10.428,-9999,-9999,1.0,0.0,1.0,1.0,1.0,1.0,-9999,-9999,9.056,9.682,13.331,-9999,8.874,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,4.03795,1.0,9.05788,1.0,15.1596,12.4537,16.6096,1.32622,54.6166,1.0,91.4083,75.0925,100.152,5.03788,0.00345687,1.0,0.0481555,-0.00135037,0.00173393,0.00729213,1.0,1.0,1.0,0.290834,0.290684,0.299426,0.309594,0.289178,0.293481,0.299334,0.310081,0.292458,0.296438,0.370884,0.427824,0.345908,0.277516,0.310714,0.34716,-9999,-9999
20210422,8.53,1.0,419.819,316.545,1.0,251.629,1.0,8.46,1.0,82.623,1.0,0.68,1.0,2.777,1.0,0.22640888493520883,0.9583333333333334,144.03191489361697,0.9791666666666666,664.7277083333333,1.0,71.84104166666667,1.0,57.345833333333324,1.0,52.196382978723406,0.9791666666666666,383.5708333333334,1.0,422.881,1.0,11.228,-1.641,10.797,10.432,8.98,10.455,-9999,-9999,1.0,0.0,1.0,1.0,1.0,1.0,-9999,-9999,9.04,9.748,13.744,-9999,8.803,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,1.25581,-9999,13.3217,-9999,22.2957,18.3161,23.5935,1.45771,103.815,-9999,173.748,142.735,183.861,6.41932,0.0433273,0.958333,0.047771,0.0407629,0.0462363,0.0633769,0.958333,0.958333,0.958333,0.24764,0.24684,0.248186,0.274426,0.206336,0.184342,0.204859,0.231369,0.308182,0.312705,0.392791,0.43867,0.366051,0.315093,0.358513,0.381955,-9999,-9999
20210423,9.644,1.0,422.002,319.181,1.0,262.798,1.0,9.483,1.0,82.836,1.0,0.65,1.0,3.29,1.0,0.26751489357527647,1.0,161.2277777777778,0.9375,671.7804166666666,1.0,72.78125,1.0,88.14583333333333,1.0,53.560217391304334,0.9583333333333334,389.82916666666665,1.0,421.554,1.0,11.972,-2.002,11.256,10.823,9.003,10.478,-9999,-9999,1.0,0.0,1.0,1.0,1.0,1.0,-9999,-9999,8.968,9.807,13.424,-9999,8.783,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,5.20741,1.0,13.1892,1.0,22.0738,16.7044,23.3587,1.37794,101.028,1.0,169.084,127.954,178.926,6.22133,-0.044095,1.0,0.0491342,-0.0505142,-0.0476389,-0.0445166,1.0,1.0,1.0,0.267457,0.26344,0.271901,0.281221,0.312733,0.309982,0.319725,0.327141,0.327657,0.337267,0.402084,0.437107,0.384369,0.348608,0.384717,0.40609,-9999,-9999
20210424,11.836,1.0,424.154,141.762,1.0,310.704,1.0,10.649,1.0,82.655,1.0,0.38,1.0,2.69,1.0,0.2310986642678636,0.9791666666666666,50.4775,1.0,322.55916666666667,1.0,35.05645833333333,1.0,125.17916666666666,1.0,22.482083333333332,1.0,382.28749999999997,1.0,421.534,1.0,10.761,-1.371,10.859,10.815,9.031,10.506,-9999,-9999,1.0,0.0,1.0,1.0,1.0,1.0,-9999,-9999,9.056,9.682,13.331,-9999,8.874,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,-0.490654,1.0,8.34671,1.0,12.2118,10.2278,14.7825,1.20476,36.9133,1.0,54.0064,45.2322,65.3753,4.14031,0.0992926,1.0,0.0467482,0.086529,0.0958364,0.099102,1.0,1.0,1.0,0.309694,0.296942,0.314457,0.327381,0.211012,0.20069,0.214615,0.242322,0.368114,0.370481,0.411512,0.497744,0.333005,0.310829,0.333686,0.384223,-9999,-9999
20210425,10.657,1.0,426.275,141.291,1.0,324.021,1.0,6.808,1.0,82.284,1.0,1.09,1.0,3.24,1.0,0.3290925549945811,1.0,64.36604166666667,1.0,326.5885416666667,1.0,35.50125,1.0,134.46041666666667,1.0,22.087500000000002,1.0,383.03749999999997,1.0,420.711,1.0,11.656,-1.641,11.179,10.892,9.066,10.531,-9999,-9999,1.0,0.0,1.0,1.0,1.0,1.0,-9999,-9999,9.022,9.63,13.744,-9999,8.854,-9999,-9999,-9999,0.0208333,0.0208333,0.0,-9999,0.0208333,-9999,-9999,-9999,1.35962,1.0,4.48196,1.0,6.55738,5.49203,7.59801,0.892173,10.0242,1.0,14.666,12.2833,16.9935,3.59522,0.11293,1.0,0.0628712,0.11291,0.114366,0.127218,1.0,1.0,1.0,0.315257,0.303124,0.322193,0.330158,0.202347,0.187654,0.198616,0.215651,0.353419,0.349324,0.374073,0.537831,0.329712,0.318167,0.330337,0.422803,-9999,-9999
20210426,4.303,1.0,428.365,109.809,1.0,323.99,1.0,1.265,1.0,82.338,1.0,1.92,1.0,2.573,0.625,0.22547894664572424,0.625,73.743125,1.0,274.22979166666664,1.0,19.24,1.0,108.91250000000001,1.0,13.776041666666666,1.0,351.09791666666666,1.0,422.676,1.0,8.395,-2.002,10.089,10.456,9.107,10.553,-9999,-9999,1.0,0.0,1.0,1.0,1.0,1.0,-9999,-9999,8.978,9.841,13.424,-9999,8.772,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,-5.47055,1.0,21.5093,0.979167,29.5731,26.3567,36.4634,2.46077,13.5828,0.979167,18.675,16.6438,23.0261,3.1813,-0.131375,0.958333,0.0457531,-0.140393,-0.131375,-0.126441,0.958333,0.958333,0.958333,0.25482,0.249382,0.254695,0.266592,0.386108,0.368632,0.384188,0.400977,0.252777,0.245037,0.269773,0.404383,0.32265,0.320249,0.338087,0.437362,-9999,-9999
20210427,5.234,1.0,430.423,276.12,1.0,263.806,1.0,3.317,1.0,82.951,1.0,0.56,1.0,3.678,1.0,0.3447850263925405,1.0,148.90520833333335,1.0,607.9652083333334,1.0,60.67249999999999,1.0,130.23958333333334,1.0,41.84291666666666,1.0,355.7333333333333,1.0,422.105,1.0,8.116,-1.371,8.987,9.428,9.153,10.588,-9999,-9999,1.0,0.0,1.0,1.0,1.0,1.0,-9999,-9999,9.056,9.682,13.331,-9999,8.874,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,-3.38163,1.0,16.6072,0.916667,21.0334,19.8998,28.1532,1.41815,66.564,0.916667,84.305,79.7611,112.842,5.3738,-0.118196,0.8125,0.0511321,-0.118196,-0.11753,-0.0307923,0.8125,0.8125,0.708333,0.246993,0.241876,0.247312,0.263095,0.364848,0.284428,0.354658,0.365066,0.270216,0.252252,0.289054,0.460346,0.394555,0.397047,0.42797,0.526845,-9999,-9999
20210428,10.015,1.0,432.45,342.205,1.0,258.525,1.0,7.305,1.0,83.769,1.0,0.47,1.0,4.578,1.0,0.39462777069968064,1.0,169.17020833333333,1.0,726.748125,1.0,76.69229166666666,1.0,35.483333333333334,1.0,54.21062499999999,1.0,386.98333333333335,1.0,420.496,1.0,11.708,-1.641,10.455,10.015,9.202,10.628,-9999,-9999,1.0,0.0,1.0,1.0,1.0,1.0,-9999,-9999,9.105,10.08,13.744,-9999,8.718,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,5.15153,1.0,11.9161,1.0,15.0921,14.2786,20.2007,1.19399,45.7882,1.0,57.9919,54.8662,77.6221,7.15448,-0.0581294,1.0,0.0513091,-0.0588725,-0.0581294,-0.0572867,1.0,1.0,1.0,0.268096,0.264075,0.269136,0.274292,0.326093,0.322837,0.326891,0.332064,0.365036,0.321493,0.371706,0.595771,0.420883,0.434801,0.46279,0.591507,-9999,-9999
20210429,13.705,1.0,434.444,335.772,1.0,278.69,1.0,11.46,1.0,84.248,1.0,0.6,1.0,2.755,1.0,0.24886010499925937,1.0,186.42046511627902,0.8958333333333334,724.9452083333332,1.0,76.569375,1.0,33.954166666666666,1.0,58.72883720930232,0.8958333333333334,411.6291666666668,1.0,420.4,1.0,14.171,-2.002,12.297,11.408,9.251,10.669,-9999,-9999,1.0,0.0,1.0,1.0,1.0,1.0,-9999,-9999,8.991,9.943,13.424,-9999,8.746,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,10.6324,1.0,13.4727,0.979167,16.5089,15.925,18.591,1.26139,70.7629,0.979167,86.7102,83.643,97.6461,6.06431,0.0940311,0.979167,0.0472429,0.0895752,0.0940311,0.097851,0.979167,0.979167,0.979167,0.268523,0.258628,0.263726,0.272223,0.174389,0.166613,0.169348,0.181824,0.462989,0.408569,0.45208,0.721616,0.4291,0.452179,0.477581,0.641359,-9999,-9999
20210430,18.137,1.0,436.406,329.566,1.0,301.217,1.0,17.087,1.0,83.862,1.0,0.53,1.0,2.383,1.0,0.20643417558523397,0.9791666666666666,159.1754347826087,0.9583333333333334,698.1108333333333,1.0,72.81750000000001,1.0,62.31666666666666,1.0,54.09673913043478,0.9583333333333334,436.9270833333333,1.0,422.336,1.0,16.845,-1.371,14.288,12.997,9.293,10.706,-9999,-9999,1.0,0.0,1.0,1.0,1.0,1.0,-9999,-9999,9.076,9.809,13.331,-9999,8.84,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,15.1826,1.0,21.5081,1.0,27.2406,25.423,29.6791,1.37984,91.812,1.0,116.282,108.523,126.692,5.20629,0.307171,0.958333,0.081102,0.25975,0.306159,0.307154,0.916667,0.958333,0.958333,0.265677,0.248233,0.255631,0.268696,-0.0404994,-0.0529251,-0.0364425,-0.0232029,0.605017,0.551776,0.58617,0.873955,0.434659,0.469962,0.489612,0.690338,-9999,-9999
20210501,19.708,1.0,438.335,233.741,1.0,335.277,1.0,18.144,1.0,82.823,1.0,0.61,0.791667,3.642,0.979167,0.31551739980439814,0.9583333333333334,102.114375,1.0,509.9335416666666,1.0,53.0425,1.0,149.41666666666666,1.0,36.37583333333333,1.0,433.9166666666667,1.0,422.018,1.0,17.361,-1.641,15.397,14.248,9.333,10.74,-9999,-9999,1.0,0.0,1.0,1.0,1.0,1.0,-9999,-9999,9.04,9.748,13.744,-9999,8.803,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,10.5275,1.0,15.2272,1.0,20.0293,17.9988,22.549,1.27507,62.723,1.0,82.5038,74.1396,92.8829,4.93917,0.176626,0.979167,0.0762693,0.15379,0.175982,0.176626,0.979167,0.979167,0.979167,0.254765,0.233631,0.243677,0.255198,0.0787826,0.0657226,0.0787826,0.0939068,0.664951,0.604444,0.63178,0.970228,0.390205,0.435256,0.450032,0.67545,-9999,-9999
20210502,11.354,1.0,440.231,230.386,1.0,307.61,1.0,7.057,1.0,82.684,1.0,0.641,0.291667,4.086,1.0,0.37166230005136824,0.9791666666666666,113.95395833333335,1.0,505.46729166666665,1.0,53.98916666666667,1.0,109.83749999999999,1.0,36.3525,1.0,394.8020833333333,1.0,419.984,1.0,15.072,-2.002,14.905,14.338,9.377,10.774,-9999,-9999,1.0,0.0,1.0,1.0,1.0,1.0,-9999,-9999,8.968,9.807,13.424,-9999,8.783,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,1.59869,1.0,6.74172,1.0,8.97416,8.07834,9.98343,1.12756,38.9214,1.0,51.8098,46.638,57.6365,5.03373,-0.0844294,1.0,0.0738128,-0.0852386,-0.0850948,-0.0842507,1.0,1.0,1.0,0.187189,0.164337,0.179505,0.185887,0.272496,0.249533,0.263728,0.270317,0.422156,0.344663,0.359301,0.814594,0.429094,0.489624,0.498282,0.766842,-9999,-9999
20210503,9.552,1.0,442.093,242.185,1.0,300.583,1.0,6.151,1.0,83.097,0.979167,0.62,1.0,4.196,1.0,0.36789205559080856,1.0,126.000625,1.0,531.43125,1.0,56.82270833333333,1.0,141.03958333333333,1.0,38.267500000000005,1.0,385.4270833333333,1.0,420.719,1.0,13.882,-1.371,13.954,13.696,9.432,10.812,-9999,-9999,1.0,0.0,1.0,1.0,1.0,1.0,-9999,-9999,9.076,9.809,13.331,-9999,8.84,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,0.145576,1.0,5.95387,1.0,7.92543,7.13429,9.09457,1.03084,38.2358,1.0,50.8972,45.8165,58.4055,5.1908,-0.234209,1.0,0.0471382,-0.235769,-0.234209,-0.234009,1.0,1.0,1.0,0.166217,0.142895,0.159064,0.165835,0.400387,0.376904,0.39489,0.39961,0.36581,0.282849,0.29317,0.623083,0.414833,0.482661,0.489558,0.682701,-9999,-9999
20210504,11.658,1.0,443.921,319.338,1.0,277.508,1.0,9.915,1.0,83.405,0.9375,0.54,0.8125,3.173,1.0,0.2742646008147795,1.0,152.79297872340427,0.9791666666666666,682.91125,1.0,73.13270833333333,1.0,70.25208333333333,1.0,52.13191489361703,0.9791666666666666,405.9875,1.0,420.084,1.0,14.669,-1.641,13.812,13.39,9.503,10.896,-9999,-9999,1.0,0.0,1.0,1.0,1.0,1.0,-9999,-9999,9.152,9.947,13.761,-9999,8.718,-9999,-9999,-9999,0.0208333,0.0208333,0.0208333,-9999,0.0,-9999,-9999,-9999,5.09088,1.0,15.4449,1.0,20.7539,18.9256,23.5921,1.24696,103.125,1.0,138.574,126.366,157.524,6.49362,-0.246518,0.979167,0.0535399,-0.247223,-0.246518,-0.2427,0.979167,0.979167,0.979167,0.171291,0.150088,0.161227,0.171465,0.41456,0.40159,0.408706,0.41456,0.39241,0.285984,0.32661,0.43383,0.380808,0.438072,0.461859,0.524699,-9999,-9999
20210505,13.19,1.0,445.716,352.237,1.0,270.083,1.0,10.873,1.0,83.834,1.0,0.35,1.0,2.442,1.0,0.25823657858547217,0.9583333333333334,165.37347826086958,0.9583333333333334,744.9875000000001,1.0,79.465625,1.0,37.50625,1.0,59.12369565217391,0.9583333333333334,418.075,1.0,419.692,1.0,16.156,-2.002,14.921,14.139,9.587,10.988,-9999,-9999,1.0,0.0,1.0,1.0,1.0,1.0,-9999,-9999,8.991,9.943,13.424,-9999,8.746,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,10.2227,1.0,12.4698,1.0,16.5991,14.9421,18.4659,1.28179,92.9151,1.0,123.683,111.337,137.593,6.14963,-0.0648359,1.0,0.0430197,-0.06988,-0.066926,-0.0648359,1.0,1.0,1.0,0.192279,0.177268,0.181948,0.192279,0.25916,0.245536,0.247557,0.257864,0.523451,0.349982,0.404136,0.563377,0.387328,0.456538,0.486846,0.578362,-9999,-9999
20210506,17.862,1.0,447.476,351.624,1.0,290.565,1.0,18.526,1.0,83.584,1.0,0.33,1.0,2.828,1.0,0.22716300405057607,0.9791666666666666,169.06177777777776,0.9375,740.8741666666666,1.0,77.67062499999999,1.0,46.26666666666667,1.0,60.55177777777779,0.9375,438.6666666666667,1.0,421.928,1.0,17.553,-1.371,15.687,14.771,9.677,11.051,-9999,-9999,1.0,0.0,1.0,1.0,1.0,1.0,-9999,-9999,9.076,9.809,13.331,-9999,8.84,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,11.1635,0.979167,16.5046,1.0,21.9699,19.7768,22.7748,1.27906,108.501,0.979167,144.43,130.013,149.721,5.61828,0.232319,0.9375,0.0531685,0.205233,0.229126,0.22966,0.9375,0.9375,0.9375,0.242172,0.22305,0.233384,0.242172,0.00983299,-0.000303604,0.0127042,0.0308055,0.956874,0.634823,0.686493,0.731816,0.39414,0.46617,0.508831,0.538375,-9999,-9999
20210507,17.974,1.0,449.202,293.879,1.0,317.471,1.0,16.203,1.0,82.965,1.0,1.082,0.708333,5.974,1.0,0.46029007372248804,1.0,147.17021276595744,0.9791666666666666,618.9389583333333,1.0,66.375625,1.0,56.37708333333334,1.0,47.921875,1.0,429.98333333333335,1.0,421.914,1.0,17.828,-1.641,16.516,15.624,9.768,11.122,-9999,-9999,1.0,0.0,1.0,1.0,1.0,1.0,-9999,-9999,9.066,9.902,13.744,-9999,8.766,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,7.3821,0.979167,13.6818,1.0,17.9967,16.2015,18.5584,1.22441,89.3372,1.0,117.511,105.79,121.179,4.8177,0.164101,1.0,0.0408252,0.15778,0.158427,0.164101,1.0,0.979167,1.0,0.261883,0.242625,0.252263,0.264529,0.0967127,0.087389,0.0954782,0.108251,0.919843,0.452965,0.645561,0.698978,0.365653,0.365111,0.471376,0.492002,-9999,-9999
20210508,8.737,1.0,450.893,354.571,1.0,262.296,1.0,7.753,1.0,83.42,1.0,0.607,0.291667,4.116,1.0,0.3657767035558182,1.0,170.70875,1.0,739.6260416666665,1.0,78.34708333333333,1.0,48.375,1.0,57.59437499999999,1.0,397.5604166666667,1.0,420.746,1.0,16.012,-2.002,16.112,15.627,9.861,11.194,-9999,-9999,1.0,0.0,1.0,1.0,1.0,1.0,-9999,-9999,8.991,9.943,13.424,-9999,8.746,-9999,-9999,-9999,0.0,0.0,0.0,-9999,0.0,-9999,-9999,-9999,3.35918,0.979167,12.153,1.0,15.9857,14.3651,16.4846,1.08149,98.5349,1.0,129.61,116.47,133.655,5.53454,-0.304987,1.0,0.0391377,-0.324655,-0.32145,-0.302936,1.0,1.0,1.0,0.208866,0.201839,0.204563,0.208054,0.511802,0.506001,0.524962,0.532373,0.35448,0.124681,0.212979,0.255464,0.452461,0.452318,0.508641,0.528404,-9999,-9999
