TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20170203,-14.389,0.0,43.8537,25.884,0.0,226.601,0.0,0.872,0.0,95.172,0.0,0.0,0.0,2.516,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.0183,-9999,26.9167,-9999,-9999,-9999,-22.6064,-9999,-27.1324,-9999,-9999,-9999,0.569065,0.0,-9999,0.541458,0.546872,0.550864,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0077027,0.00675029,0.0077027,0.164289,0.281335,0.228825,0.228955,0.248469,-9999,-9999
20170204,-14.791,0.0,45.8907,28.423,0.0,215.371,0.0,0.919,0.0,94.342,0.0,0.0,0.0,2.446,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.517,-9999,26.2141,-9999,-9999,-9999,-18.228,-9999,-21.8775,-9999,-9999,-9999,0.576918,0.0,-9999,0.53628,0.55913,0.567859,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00662784,0.00578486,0.00662784,0.154327,0.296039,0.242435,0.242643,0.261403,-9999,-9999
20170205,-14.181,0.0,47.9897,29.195,0.0,209.991,0.0,1.096,0.0,93.646,0.0,0.0,0.0,1.344,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.8677,-9999,26.6489,-9999,-9999,-9999,-4.93051,-9999,-5.91045,-9999,-9999,-9999,0.566153,0.0,-9999,0.527094,0.529717,0.538313,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00892254,0.0078727,0.00892254,0.170825,0.3027,0.248003,0.248221,0.267283,-9999,-9999
20170206,-13.457,0.0,50.1515,31.355,0.0,207.039,0.0,0.987,0.0,93.258,0.0,0.0,0.0,3.179,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.0183,-9999,26.7362,-9999,-9999,-9999,-22.6064,-9999,-27.0177,-9999,-9999,-9999,0.569065,0.0,-9999,0.541458,0.546872,0.550864,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0134211,0.0120128,0.0134211,0.194553,0.314745,0.259073,0.259354,0.277882,-9999,-9999
20170207,-16.463,0.0,52.3753,32.468,0.0,202.876,0.0,0.804,0.0,93.455,0.0,0.001,0.0,1.885,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.517,-9999,26.0317,-9999,-9999,-9999,-18.228,-9999,-21.5133,-9999,-9999,-9999,0.576918,0.0,-9999,0.53628,0.55913,0.567859,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0038553,0.00332734,0.0038553,0.118913,0.321159,0.264784,0.265091,0.283532,-9999,-9999
20170208,-13.127,0.0,54.6608,23.662,0.0,239.791,0.0,0.717,0.0,92.723,0.0,0.192,0.0,2.122,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.8677,-9999,24.712,-9999,-9999,-9999,-4.93051,-9999,-5.71739,-9999,-9999,-9999,0.566153,0.0,-9999,0.527094,0.529717,0.538313,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0124541,0.0110634,0.0124541,0.199021,0.278824,0.223672,0.223674,0.246352,-9999,-9999
20170209,-14.773,0.0,57.0085,29.753,0.0,220.251,0.0,0.665,0.0,91.385,0.0,0.512,0.0,1.434,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.0183,-9999,23.0984,-9999,-9999,-9999,-22.6064,-9999,-25.7478,-9999,-9999,-9999,0.569065,0.0,-9999,0.541458,0.546872,0.550864,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00667924,0.00582079,0.00667924,0.155608,0.312495,0.255358,0.255557,0.275953,-9999,-9999
20170210,-22.096,0.0,59.4178,28.843,0.0,207.308,0.0,0.632,0.0,90.914,0.0,0.46,0.0,2.145,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.517,-9999,22.007,-9999,-9999,-9999,-18.228,-9999,-20.2819,-9999,-9999,-9999,0.576918,0.0,-9999,0.53628,0.55913,0.567859,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000209204,0.000166165,0.000209204,0.0357164,0.30833,0.251217,0.251381,0.272299,-9999,-9999
20170211,-25.703,0.0,61.888,36.969,0.0,175.801,0.0,0.634,0.0,90.742,0.0,0.036,0.0,0.899,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.8677,-9999,21.8802,-9999,-9999,-9999,-4.93051,-9999,-5.08802,-9999,-9999,-9999,0.566153,0.0,-9999,0.527094,0.529717,0.538313,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.85579e-05,2.98119e-05,3.85579e-05,0.0137721,0.347102,0.288252,0.288676,0.306371,-9999,-9999
20170212,-24.358,0.0,64.4193,42.811,0.0,179.576,0.0,0.678,0.0,90.899,0.0,0.101,0.0,2.871,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.0183,-9999,20.43,-9999,-9999,-9999,-22.6064,-9999,-21.5035,-9999,-9999,-9999,0.569065,0.0,-9999,0.541458,0.546872,0.550864,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000652074,0.000545247,0.000652074,0.0390178,0.372597,0.313021,0.313637,0.328766,-9999,-9999
20170213,-9.897,0.0,67.0113,21.706,0.0,254.386,0.0,0.695,0.0,90.059,0.0,0.494,0.0,3.247,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.517,-9999,18.4547,-9999,-9999,-9999,-18.228,-9999,-15.9717,-9999,-9999,-9999,0.576918,0.0,-9999,0.53628,0.55913,0.567859,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0364012,0.0333742,0.0364012,0.304395,0.279255,0.22043,0.220575,0.246846,-9999,-9999
20170214,-1.501,0.0,69.6629,30.629,0.0,273.844,0.0,1.657,0.0,89.431,0.0,0.428,0.0,4.875,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.8677,-9999,18.3779,-9999,-9999,-9999,-4.93051,-9999,-4.21885,-9999,-9999,-9999,0.566153,0.0,-9999,0.527094,0.529717,0.538313,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.239608,0.231323,0.239608,0.671158,0.32167,0.262273,0.262458,0.284079,-9999,-9999
20170215,-4.162,0.0,72.3741,35.444,0.0,255.778,0.0,1.252,0.0,89.729,0.0,0.15,0.0,2.676,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.0183,-9999,18.2189,-9999,-9999,-9999,-22.6064,-9999,-18.8788,-9999,-9999,-9999,0.569065,0.0,-9999,0.541458,0.546872,0.550864,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.124438,0.117513,0.124438,0.531813,0.352626,0.290508,0.290835,0.31132,-9999,-9999
20170216,-8.054,0.0,75.1445,42.769,0.0,222.787,0.0,1.208,0.0,90.582,0.0,0.002,0.0,4.974,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.517,-9999,17.3615,-9999,-9999,-9999,-18.228,-9999,-14.8478,-9999,-9999,-9999,0.576918,0.0,-9999,0.53628,0.55913,0.567859,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0501971,0.0462213,0.0501971,0.365286,0.387312,0.323489,0.324046,0.341808,-9999,-9999
20170217,-6.945,0.0,77.9729,42.361,0.0,223.412,0.0,1.256,0.0,91.216,0.0,0.065,0.0,4.531,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.8677,-9999,17.3773,-9999,-9999,-9999,-4.93051,-9999,-3.95152,-9999,-9999,-9999,0.566153,0.0,-9999,0.527094,0.529717,0.538313,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0694339,0.0645972,0.0694339,0.412103,0.383446,0.319853,0.320389,0.338411,-9999,-9999
20170218,-9.828,0.0,80.8588,48.071,0.0,215.951,0.0,0.826,0.0,91.875,0.0,0.014,0.0,2.977,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.0183,-9999,17.2466,-9999,-9999,-9999,-22.6064,-9999,-18.1177,-9999,-9999,-9999,0.569065,0.0,-9999,0.541458,0.546872,0.550864,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0302496,0.0274338,0.0302496,0.298837,0.409095,0.344582,0.345301,0.360945,-9999,-9999
20170219,-12.938,0.0,83.802,35.401,0.0,232.994,0.0,0.711,0.0,92.228,0.0,0.341,0.0,1.706,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.517,-9999,16.8147,-9999,-9999,-9999,-18.228,-9999,-14.6088,-9999,-9999,-9999,0.576918,0.0,-9999,0.53628,0.55913,0.567859,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0117015,0.0103344,0.0117015,0.201254,0.367019,0.300953,0.301226,0.324065,-9999,-9999
20170220,-18.385,0.0,86.8012,44.469,0.0,201.896,0.0,0.665,0.0,92.671,0.0,0.149,0.0,1.502,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.8677,-9999,17.1168,-9999,-9999,-9999,-4.93051,-9999,-3.95152,-9999,-9999,-9999,0.566153,0.0,-9999,0.527094,0.529717,0.538313,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00132214,0.00109937,0.00132214,0.0811466,0.402863,0.336493,0.337072,0.355531,-9999,-9999
20170221,-20.493,0.0,89.8555,62.071,0.0,178.292,0.0,0.736,0.0,93.19,0.0,0.015,0.0,2.285,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.0183,-9999,17.3596,-9999,-9999,-9999,-22.6064,-9999,-18.2454,-9999,-9999,-9999,0.569065,0.0,-9999,0.541458,0.546872,0.550864,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00115457,0.000974369,0.00115457,0.0608003,0.457631,0.392217,0.393338,0.403573,-9999,-9999
20170222,-11.276,0.0,92.9649,44.224,0.0,250.627,0.0,0.937,0.0,93.539,0.0,0.517,0.0,4.299,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.517,-9999,17.4576,-9999,-9999,-9999,-18.228,-9999,-14.2822,-9999,-9999,-9999,0.576918,0.0,-9999,0.53628,0.55913,0.567859,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0194909,0.0174512,0.0194909,0.250183,0.402547,0.335534,0.336085,0.355276,-9999,-9999
20170223,-6.495,0.0,96.1278,39.084,0.0,277.533,0.0,1.135,0.0,94.124,0.0,1.179,0.0,5.358,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.8677,-9999,19.3952,-9999,-9999,-9999,-4.93051,-9999,-3.74701,-9999,-9999,-9999,0.566153,0.0,-9999,0.527094,0.529717,0.538313,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0742001,0.0690747,0.0742001,0.428785,0.391781,0.322674,0.323032,0.345889,-9999,-9999
20170224,-3.327,0.0,99.343,36.963,0.0,281.124,0.0,1.138,0.0,94.092,0.0,1.845,0.0,4.063,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.0183,-9999,21.1785,-9999,-9999,-9999,-22.6064,-9999,-16.6474,-9999,-9999,-9999,0.569065,0.0,-9999,0.541458,0.546872,0.550864,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.142172,0.134543,0.142172,0.569239,0.382285,0.313013,0.313284,0.337565,-9999,-9999
20170225,-2.577,0.0,102.611,46.796,0.0,281.082,0.0,1.261,0.0,94.525,0.0,2.26,0.0,4.481,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.517,-9999,21.1809,-9999,-9999,-9999,-18.228,-9999,-13.9206,-9999,-9999,-9999,0.576918,0.0,-9999,0.53628,0.55913,0.567859,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.16385,0.155621,0.16385,0.605238,0.414066,0.346133,0.34675,0.365417,-9999,-9999
20170226,-2.864,0.0,105.929,53.437,0.0,256.63,0.0,1.373,0.0,93.805,0.0,1.245,0.0,5.183,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.8677,-9999,21.9914,-9999,-9999,-9999,-4.93051,-9999,-3.89996,-9999,-9999,-9999,0.566153,0.0,-9999,0.527094,0.529717,0.538313,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.15536,0.147359,0.15536,0.591403,0.451903,0.380887,0.381695,0.398708,-9999,-9999
20170227,-6.446,0.0,109.297,47.899,0.0,262.006,0.0,0.951,0.0,92.948,0.0,2.412,0.0,3.63,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.0183,-9999,21.3672,-9999,-9999,-9999,-22.6064,-9999,-16.9881,-9999,-9999,-9999,0.569065,0.0,-9999,0.541458,0.546872,0.550864,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0731355,0.0679953,0.0731355,0.429635,0.432602,0.361277,0.361899,0.38178,-9999,-9999
20170228,-13.535,0.0,112.714,68.368,0.0,209.338,0.0,0.813,0.0,93.291,0.0,0.852,0.0,4.251,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.517,-9999,22.1873,-9999,-9999,-9999,-18.228,-9999,-20.722,-9999,-9999,-9999,0.576918,0.0,-9999,0.53628,0.55913,0.567859,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0121234,0.0108009,0.0121234,0.19051,0.492507,0.422603,0.423839,0.434318,-9999,-9999
20170301,-20.827,0.0,116.179,83.239,0.0,156.168,0.0,0.73,0.0,93.584,0.0,0.007,0.0,2.191,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.8677,-9999,22.586,-9999,-9999,-9999,-4.93051,-9999,-5.55352,-9999,-9999,-9999,0.566153,0.0,-9999,0.527094,0.529717,0.538313,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000657214,0.000543608,0.000657214,0.0521307,0.532496,0.463397,0.465042,0.469398,-9999,-9999
20170302,-21.885,0.0,119.69,81.676,0.0,163.186,0.0,0.849,0.0,93.223,0.0,0.034,0.0,1.351,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.0183,-9999,22.7572,-9999,-9999,-9999,-22.6064,-9999,-25.3841,-9999,-9999,-9999,0.569065,0.0,-9999,0.541458,0.546872,0.550864,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00105693,0.000896279,0.00105693,0.0507274,0.532853,0.46264,0.464236,0.469744,-9999,-9999
20170303,-21.484,0.0,123.247,86.37,0.0,167.665,0.0,0.786,0.0,94.104,0.0,0.008,0.0,1.893,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.517,-9999,22.1873,-9999,-9999,-9999,-18.228,-9999,-20.436,-9999,-9999,-9999,0.576918,0.0,-9999,0.53628,0.55913,0.567859,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000705457,0.000590354,0.000705457,0.0475757,0.544475,0.474246,0.475951,0.479948,-9999,-9999
20170304,-15.618,0.0,126.848,60.72,0.0,227.646,0.0,0.752,0.0,93.693,0.0,1.017,0.0,4.125,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.8677,-9999,22.5028,-9999,-9999,-9999,-4.93051,-9999,-5.52258,-9999,-9999,-9999,0.566153,0.0,-9999,0.527094,0.529717,0.538313,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00722557,0.00636094,0.00722557,0.145292,0.480073,0.406554,0.407514,0.423514,-9999,-9999
20170305,-17.306,0.0,130.493,84.851,0.0,185.256,0.0,0.781,0.0,93.758,0.0,0.579,0.0,2.89,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.0183,-9999,22.6176,-9999,-9999,-9999,-22.6064,-9999,-25.3053,-9999,-9999,-9999,0.569065,0.0,-9999,0.541458,0.546872,0.550864,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00295055,0.00252525,0.00295055,0.105054,0.550787,0.477849,0.479485,0.485567,-9999,-9999
20170306,-22.077,0.0,134.179,97.325,0.0,156.742,0.0,0.925,0.0,93.812,0.0,0.0,0.0,0.812,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.517,-9999,22.0124,-9999,-9999,-9999,-18.228,-9999,-20.3951,-9999,-9999,-9999,0.576918,0.0,-9999,0.53628,0.55913,0.567859,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00105768,0.000899388,0.00105768,0.0488782,0.579111,0.507188,0.50914,0.511292,-9999,-9999
20170307,-23.513,0.0,137.906,100.242,0.0,154.981,0.0,0.821,0.0,94.182,0.0,0.0,0.0,0.96,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.8677,-9999,22.3781,-9999,-9999,-9999,-4.93051,-9999,-5.47998,-9999,-9999,-9999,0.566153,0.0,-9999,0.527094,0.529717,0.538313,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000430122,0.000356198,0.000430122,0.0338101,0.587527,0.515367,0.517387,0.519553,-9999,-9999
