TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20180201,-7.508,0.0,170.601,99.967,0.0,239.038,0.0,1.36,0.0,78.556,0.0,0.605,0.0,1.784,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.80104,-9999,12.7932,-9999,-9999,-9999,16.0111,-9999,20.8992,-9999,-9999,-9999,0.43249,0.0,-9999,0.358586,0.43249,0.530776,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180202,-1.387,0.0,172.887,45.742,0.0,294.34,0.0,1.651,0.0,78.494,0.0,5.54,0.0,2.305,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.80104,-9999,12.7932,-9999,-9999,-9999,16.0001,-9999,20.8849,-9999,-9999,-9999,0.411341,0.0,-9999,0.339773,0.411341,0.506646,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180203,0.077,0.0,175.216,78.105,0.0,280.365,0.0,1.862,0.0,78.154,0.0,3.75,0.0,2.766,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.76331,-9999,12.744,-9999,-9999,-9999,25.3746,-9999,33.1213,-9999,-9999,-9999,0.347933,0.0,-9999,0.276364,0.347933,0.517281,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180204,-0.931,0.0,177.589,32.539,0.0,310.563,0.0,1.415,0.0,78.073,0.0,7.812,0.0,2.278,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.80104,-9999,13.2728,-9999,-9999,-9999,16.0111,-9999,21.6825,-9999,-9999,-9999,0.43249,0.0,-9999,0.358586,0.43249,0.530776,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180205,-0.587,0.0,180.004,69.046,0.0,274.829,0.0,1.818,0.0,77.92,0.0,5.439,0.0,2.14,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.80104,-9999,13.2575,-9999,-9999,-9999,16.0001,-9999,21.6428,-9999,-9999,-9999,0.411341,0.0,-9999,0.339773,0.411341,0.506646,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180206,-2.578,0.0,182.46,98.682,0.0,259.67,0.0,1.579,0.0,78.283,0.0,2.961,0.0,1.994,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.76331,-9999,13.1951,-9999,-9999,-9999,25.3746,-9999,34.2938,-9999,-9999,-9999,0.347933,0.0,-9999,0.276364,0.347933,0.517281,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180207,-2.624,0.0,184.957,46.114,0.0,285.651,0.0,1.511,0.0,78.794,0.0,2.501,0.0,2.11,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.80104,-9999,13.2372,-9999,-9999,-9999,16.0111,-9999,21.6245,-9999,-9999,-9999,0.43249,0.0,-9999,0.358586,0.43249,0.530776,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180208,0.448,0.0,187.492,63.314,0.0,292.954,0.0,1.767,0.0,78.458,0.0,2.858,0.0,2.681,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.80104,-9999,13.2301,-9999,-9999,-9999,16.0001,-9999,21.5981,-9999,-9999,-9999,0.411341,0.0,-9999,0.339773,0.411341,0.506646,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180209,-4.219,0.0,190.066,108.697,0.0,241.176,0.0,1.556,0.0,77.995,0.0,3.689,0.0,1.71,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.76331,-9999,13.2164,-9999,-9999,-9999,25.3746,-9999,34.2525,-9999,-9999,-9999,0.347933,0.0,-9999,0.276364,0.347933,0.517281,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180210,-9.678,0.0,192.678,124.467,0.0,207.039,0.0,1.331,0.0,77.978,0.0,0.062,0.0,1.468,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.80104,-9999,13.2582,-9999,-9999,-9999,16.0111,-9999,21.6034,-9999,-9999,-9999,0.43249,0.0,-9999,0.358586,0.43249,0.530776,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180211,-8.685,0.0,195.325,103.229,0.0,233.825,0.0,1.566,0.0,77.806,0.0,0.181,0.0,1.834,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.80104,-9999,13.4975,-9999,-9999,-9999,16.0001,-9999,21.9792,-9999,-9999,-9999,0.411341,0.0,-9999,0.339773,0.411341,0.506646,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180212,-9.054,0.0,198.009,112.448,0.0,240.235,0.0,1.282,0.0,77.902,0.0,0.268,0.0,0.969,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.76331,-9999,13.4793,-9999,-9999,-9999,25.3746,-9999,34.9446,-9999,-9999,-9999,0.347933,0.0,-9999,0.276364,0.347933,0.517281,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180213,-8.745,0.0,200.725,142.529,0.0,213.509,0.0,1.373,0.0,78.493,0.0,0.013,0.0,2.396,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.80104,-9999,13.5125,-9999,-9999,-9999,16.0111,-9999,22.0188,-9999,-9999,-9999,0.43249,0.0,-9999,0.358586,0.43249,0.530776,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180214,-3.757,0.0,203.476,97.217,0.0,262.951,0.0,1.876,0.0,77.897,0.0,1.796,0.0,3.565,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.80104,-9999,13.4936,-9999,-9999,-9999,16.0001,-9999,21.9729,-9999,-9999,-9999,0.411341,0.0,-9999,0.339773,0.411341,0.506646,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180215,-7.926,0.0,206.259,126.912,0.0,232.109,0.0,1.351,0.0,78.202,0.0,2.804,0.0,1.941,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.76331,-9999,13.1623,-9999,-9999,-9999,25.3746,-9999,34.1208,-9999,-9999,-9999,0.347933,0.0,-9999,0.276364,0.347933,0.517281,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180216,-8.893,0.0,209.072,85.545,0.0,247.786,0.0,1.225,0.0,78.173,0.0,3.136,0.0,2.89,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.80104,-9999,13.1604,-9999,-9999,-9999,16.0111,-9999,21.4436,-9999,-9999,-9999,0.43249,0.0,-9999,0.358586,0.43249,0.530776,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180217,-4.441,0.0,211.915,62.24,0.0,278.314,0.0,1.478,0.0,77.665,0.0,6.911,0.0,3.487,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.80104,-9999,13.0943,-9999,-9999,-9999,16.0001,-9999,21.3211,-9999,-9999,-9999,0.411341,0.0,-9999,0.339773,0.411341,0.506646,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180218,-6.031,0.0,214.788,67.8,0.0,267.358,0.0,1.357,0.0,76.855,0.0,5.886,0.0,1.515,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.76331,-9999,12.9914,-9999,-9999,-9999,25.3746,-9999,33.6764,-9999,-9999,-9999,0.347933,0.0,-9999,0.276364,0.347933,0.517281,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180219,-14.448,0.0,217.687,124.785,0.0,224.311,0.0,1.163,0.0,77.017,0.0,0.922,0.0,1.75,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.80104,-9999,12.9755,-9999,-9999,-9999,16.0111,-9999,21.1415,-9999,-9999,-9999,0.43249,0.0,-9999,0.358586,0.43249,0.530776,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180220,-16.585,0.0,220.614,141.337,0.0,190.895,0.0,1.146,0.0,77.664,0.0,0.212,0.0,1.751,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.80104,-9999,12.8534,-9999,-9999,-9999,16.0001,-9999,20.9831,-9999,-9999,-9999,0.411341,0.0,-9999,0.339773,0.411341,0.506646,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180221,-13.081,0.0,223.565,140.123,0.0,203.088,0.0,1.243,0.0,78.059,0.0,0.363,0.0,2.406,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.76331,-9999,12.6823,-9999,-9999,-9999,25.3746,-9999,32.961,-9999,-9999,-9999,0.347933,0.0,-9999,0.276364,0.347933,0.517281,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180222,-10.879,0.0,226.541,130.55,0.0,213.261,0.0,1.592,0.0,77.933,0.0,0.24,0.0,1.351,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.80104,-9999,12.3918,-9999,-9999,-9999,16.0111,-9999,20.2434,-9999,-9999,-9999,0.43249,0.0,-9999,0.358586,0.43249,0.530776,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180223,-11.176,0.0,229.539,160.112,0.0,202.801,0.0,1.48,0.0,77.949,0.0,0.107,0.0,1.916,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.80104,-9999,12.2577,-9999,-9999,-9999,16.0001,-9999,19.9048,-9999,-9999,-9999,0.411341,0.0,-9999,0.339773,0.411341,0.506646,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180224,-9.094,0.0,232.56,127.924,0.0,242.531,0.0,1.383,0.0,77.581,0.0,1.801,0.0,2.671,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.76331,-9999,12.1973,-9999,-9999,-9999,25.3746,-9999,31.5327,-9999,-9999,-9999,0.347933,0.0,-9999,0.276364,0.347933,0.517281,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180225,-8.182,0.0,235.601,120.932,0.0,241.802,0.0,1.484,0.0,77.651,0.0,1.938,0.0,3.522,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.80104,-9999,12.163,-9999,-9999,-9999,16.0111,-9999,19.7638,-9999,-9999,-9999,0.43249,0.0,-9999,0.358586,0.43249,0.530776,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180226,-5.6,0.0,238.663,70.7,0.0,274.987,0.0,1.491,0.0,77.584,0.0,4.729,0.0,2.227,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.80104,-9999,12.0771,-9999,-9999,-9999,16.0001,-9999,19.6101,-9999,-9999,-9999,0.411341,0.0,-9999,0.339773,0.411341,0.506646,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180227,-7.286,0.0,241.742,168.743,0.0,226.15,0.0,1.637,0.0,77.826,0.0,0.222,0.0,2.295,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.76331,-9999,11.9451,-9999,-9999,-9999,25.3746,-9999,30.8773,-9999,-9999,-9999,0.347933,0.0,-9999,0.276364,0.347933,0.517281,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180228,-6.897,0.0,244.839,172.946,0.0,214.491,0.0,1.831,0.0,77.997,0.0,0.068,0.0,2.103,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.80104,-9999,11.8584,-9999,-9999,-9999,16.0111,-9999,19.2662,-9999,-9999,-9999,0.43249,0.0,-9999,0.358586,0.43249,0.530776,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180301,-4.854,0.0,247.951,152.152,0.0,241.041,0.0,1.884,0.0,77.983,0.0,0.348,0.0,2.597,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.80104,-9999,11.6165,-9999,-9999,-9999,16.0001,-9999,18.8427,-9999,-9999,-9999,0.411341,0.0,-9999,0.339773,0.411341,0.506646,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180302,-2.649,0.0,251.079,112.262,0.0,265.441,0.0,1.956,0.0,77.652,0.0,2.905,0.0,2.76,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.76331,-9999,11.3346,-9999,-9999,-9999,25.3746,-9999,29.2664,-9999,-9999,-9999,0.347933,0.0,-9999,0.276364,0.347933,0.517281,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180303,-3.301,0.0,254.22,85.356,0.0,282.186,0.0,1.564,0.0,77.758,0.0,5.015,0.0,1.31,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.80104,-9999,11.1964,-9999,-9999,-9999,16.0111,-9999,18.1693,-9999,-9999,-9999,0.43249,0.0,-9999,0.358586,0.43249,0.530776,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
