TIMESTAMP_START,TIMESTAMP_END,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20170910,20170916,17.357,0.0,379.217,131.089,0.0,366.525,0.0,5.902,0.0,94.962,0.0,2.712,0.0,1.973,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.697506,0.0,64.4039,0.0,78.6262,-9999,5.18948,0.0,6.33547,-9999,-1.69067,0.0,-9999,-2.15575,-1.84335,-1.63035,0.0,0.0,0.0,5.72336,5.71609,5.72838,5.86464,7.56463,7.49849,7.64029,7.87184,1.98748,1.9471,1.95759,3.89441,4.41488,3.50539,3.5283,4.41488,-9999,-9999
20170917,20170923,21.848,0.0,362.399,212.889,0.0,366.377,0.0,9.368,0.0,95.198,0.0,0.068,0.0,1.123,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.3,16.514,17.35,17.874,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-0.72451,0.0,64.6128,0.0,75.8459,1.36469,4.63049,0.0,5.4355,1.17657,-1.63397,0.0,0.194431,-2.12066,-1.77464,-1.58179,0.0,0.0,0.0,6.33224,6.31476,6.34434,6.67635,8.10187,8.15742,8.26677,8.48429,2.09316,2.05063,2.06168,4.10149,5.92356,4.75084,4.76968,5.92356,-9999,-9999
20170924,20170930,20.817,0.0327381,344.891,194.21,0.0357143,357.859,0.0327381,9.286,0.0327381,95.141,0.0297619,0.156,0.0297619,1.344,0.0297619,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,405.241,0.0327381,16.359,16.59,17.45,17.97,0.0327381,0.0327381,0.0327381,0.0327381,-9999,-9999,-9999,-9999,-9999,-9999,-0.858947,0.0327381,64.1783,0.0327381,74.7107,1.21147,5.07711,0.0327381,5.91033,1.12294,-1.65131,0.0327381,0.18789,-2.11234,-1.79792,-1.60145,0.0327381,0.0327381,0.0327381,6.19256,6.17742,6.20304,6.49012,7.98615,8.0343,8.09902,8.32549,2.06892,2.02688,2.0378,4.05398,5.64413,4.50329,4.52348,5.64413,-9999,-9999
20171001,20171007,18.339,0.982143,326.917,212.371,0.982143,328.28,0.982143,9.406,0.982143,95.778,0.940476,0.0,1.0,2.241,0.979167,0.2786957542858787,0.982638888888889,-9999,-9999,463.8075347222223,1.0,19.191284722222225,1.0,35.74131944444445,1.0,32.478923611111114,1.0,405.41875000000005,1.0,406.712,0.97619,17.56,17.465,17.619,17.717,0.982143,0.982143,0.982143,0.982143,-9999,-9999,-9999,-9999,-9999,-9999,0.210778,0.97619,62.3301,0.970238,77.3459,1.45591,5.39595,0.970238,6.69587,1.68023,-1.35133,0.964286,0.176391,-1.91123,-1.63976,-1.26208,0.964286,0.964286,0.964286,4.87732,4.84108,4.89174,5.33535,6.52087,6.53228,6.57737,6.66797,2.01541,1.8705,2.01001,2.1978,4.80841,4.70927,4.79902,4.89323,-9999,-9999
20171008,20171014,21.17,1.0,308.741,137.31,1.0,382.292,1.0,5.44,1.0,95.236,0.973214,7.556,1.0,1.842,0.952381,0.300311106799074,0.9236111111111112,-9999,-9999,291.87322916666665,1.0,12.699305555555554,1.0,50.97673611111111,1.0,18.888680555555556,1.0,428.59930555555565,1.0,425.516,0.997024,20.54,20.325,19.943,19.444,1.0,1.0,1.0,1.0,-9999,34.701,-9999,-9999,0.0,-9999,2.23892,0.994048,42.1234,1.0,54.953,1.59657,-3.85221,1.0,-5.02548,1.71084,1.12161,0.982143,0.171699,0.93876,1.06098,1.25877,0.982143,0.982143,0.982143,5.7857,5.4105,5.52805,5.75133,4.45037,4.26643,4.44568,4.70892,4.31653,3.98135,4.84301,5.23825,5.00985,4.57252,4.81673,5.00985,-9999,-9999
20171015,20171021,13.532,1.0,290.665,172.347,1.0,309.196,1.0,5.689,1.0,95.786,0.973214,5.901,1.0,2.22,0.886905,0.29338907648887613,0.7881944444444443,-9999,-9999,347.0690782828283,0.9861111111111112,16.003352272727273,0.9861111111111112,34.76493055555556,0.9861111111111112,25.01916982323232,0.9861111111111112,381.6164772727273,0.9861111111111112,415.019,0.97619,14.879,15.217,16.226,16.846,1.0,1.0,1.0,1.0,-9999,34.517,37.607,-9999,0.00892857,0.0,-5.21679,0.988095,41.848,0.979167,56.732,1.54978,-3.0744,0.991071,-4.16786,1.6372,-0.0591232,0.916667,0.131538,-0.0933345,-0.0325956,0.00530925,0.889881,0.931548,0.925595,4.0257,3.94438,3.98135,4.01966,3.96919,3.97969,4.01459,4.05495,5.44881,4.68896,5.02917,5.19587,5.43232,5.21833,5.43072,5.47494,-9999,-9999
20171022,20171028,12.517,1.0,273.026,130.802,1.0,321.3,1.0,6.158,1.0,94.804,0.997024,11.067,0.979167,2.407,0.883929,0.4439760867928217,0.9340277777777778,-9999,-9999,303.96937499999996,1.0,15.257847222222223,1.0,39.78506944444445,1.0,22.663020833333334,1.0,381.56354166666665,1.0,411.131,0.988095,13.673,13.936,14.781,15.316,0.821429,0.821429,0.821429,0.821429,-9999,34.611,37.525,-9999,0.0119048,0.00297619,-4.79853,0.997024,36.3064,0.988095,51.973,1.56794,-15.8619,0.997024,-22.7064,1.90881,1.26915,0.940476,0.132484,1.26651,1.30364,1.35124,0.943452,0.946429,0.946429,3.37946,3.17497,3.28423,3.32247,1.97122,1.90786,1.96751,1.98275,4.01529,3.75381,3.91131,4.03939,2.46405,2.51584,2.56907,2.66571,-9999,-9999
20171029,20171104,11.671,1.0,256.182,111.483,1.0,333.749,1.0,4.258,1.0,95.17,1.0,2.669,0.741071,1.769,0.761905,0.2823794427755103,0.7395833333333334,-9999,-9999,240.68371527777776,1.0,13.654479166666668,1.0,40.567708333333336,1.0,16.885972222222225,1.0,371.1163194444445,1.0,416.244,0.964286,12.816,12.867,13.308,13.61,0.758929,0.758929,0.758929,0.758929,-9999,34.811,37.581,-9999,0.0,0.0,-3.31056,0.943452,32.1912,0.964286,49.263,1.36621,-14.6935,0.955357,-22.4859,1.69217,2.37122,0.883929,0.127537,2.1941,2.34513,2.37162,0.880952,0.880952,0.886905,3.79183,3.76198,3.79327,3.82448,1.4731,1.41313,1.45329,1.59917,4.83385,3.36868,4.12268,4.65275,1.48733,1.48894,1.90974,2.07884,-9999,-9999
20171105,20171111,11.752,0.988095,240.508,84.927,0.988095,340.291,0.988095,3.815,0.985119,95.383,0.973214,7.987,0.85119,1.501,0.619048,0.36072701967708654,0.5520833333333333,-9999,-9999,157.67030303030302,0.986111111111111,12.219024621212121,0.986111111111111,37.301483585858584,0.986111111111111,10.62426452020202,0.986111111111111,382.6346275252525,0.986111111111111,428.172,0.910714,13.705,13.94,14.653,14.942,0.985119,0.985119,0.985119,0.982143,-9999,34.833,37.565,-9999,0.00297619,0.00297619,-3.14092,0.907738,19.3569,0.9375,30.9835,1.0358,2.01564,0.949405,3.22632,1.291,3.08932,0.8125,0.141,2.9885,3.07761,3.16028,0.815476,0.8125,0.815476,3.36566,3.45314,3.81812,4.08284,0.476328,0.46464,0.728798,0.913962,4.20918,3.4141,3.85788,4.15546,1.48091,0.901371,1.35718,1.48091,-9999,-9999
20171112,20171118,9.083,1.0,226.368,107.164,1.0,308.302,1.0,4.097,1.0,95.407,0.991071,1.727,1.0,1.977,0.994048,0.2645233302435294,0.9895833333333334,-9999,-9999,222.78302083333332,1.0,14.248576388888887,1.0,31.811111111111114,1.0,13.071979166666665,1.0,357.3076388888889,1.0,423.212,0.997024,10.58,10.802,11.744,12.421,1.0,1.0,1.0,1.0,-9999,34.851,37.57,-9999,0.0,0.0,-4.28122,0.997024,10.466,0.994048,13.6148,1.10659,7.42588,0.994048,9.66006,1.64887,2.32732,0.97619,0.132702,2.21296,2.28577,2.43795,0.97619,0.97619,0.97619,2.99269,3.03166,3.16736,3.53598,0.896691,0.826148,0.896691,1.08946,3.70156,2.98035,3.70156,4.01515,1.41348,0.97716,1.19316,1.43143,-9999,-9999
20171119,20171125,6.603,0.931548,214.11,117.029,0.9375,272.795,0.931548,3.953,0.931548,95.086,0.839286,0.432,0.645833,1.99,0.824405,0.2757371310083042,0.7673611111111112,-9999,-9999,239.52311767653404,0.8020833333333334,13.926291165587418,0.8020833333333334,31.45760495132373,0.8020833333333334,12.37979309832166,0.8020833333333334,342.59336251706975,0.8020833333333334,419.977,0.919643,8.24,8.673,10.055,10.982,0.931548,0.931548,0.931548,0.931548,-9999,34.861,37.581,-9999,0.00297619,0.0,-6.54405,0.919643,9.56166,0.928571,12.4739,0.801467,-6.03768,0.925595,-7.87659,1.33393,1.87959,0.872024,0.12274,1.90194,1.9856,2.09931,0.872024,0.875,0.880952,2.24235,2.25157,2.30277,2.44752,0.427965,0.179987,0.417998,0.461234,5.4219,1.47055,2.44579,3.14183,0.164485,0.164324,0.911556,1.18897,-9999,-9999
20171126,20171202,9.45,1.0,204.042,106.258,1.0,296.751,1.0,4.862,1.0,95.567,0.967262,1.223,1.0,2.036,0.860119,0.22230825293329087,0.7847222222222222,-9999,-9999,223.161166968599,0.9930555555555555,13.316900664251207,0.9930555555555555,25.605646135265697,0.9930555555555555,11.372718900966182,0.9930555555555555,357.0340126811595,0.9930555555555555,420.938,0.994048,8.698,8.868,9.665,10.255,1.0,1.0,1.0,1.0,-9999,34.856,37.607,-9999,0.0,0.0,-3.74768,0.997024,9.90334,0.997024,13.4256,0.777134,-2.88977,0.997024,-3.91756,1.21509,1.90205,0.96131,0.0958799,1.85576,1.87195,1.9648,0.967262,0.96131,0.96131,1.67682,1.59081,1.67099,1.69367,-0.194962,-0.416017,-0.194962,-0.161568,4.22049,2.93613,3.26976,3.90199,0.67737,0.671509,0.995923,1.23536,-9999,-9999
20171203,20171209,5.312,1.0,196.423,70.928,1.0,302.075,1.0,3.443,1.0,95.251,1.0,5.054,0.511905,1.844,0.901786,0.3111688271451523,0.90625,-9999,-9999,134.11836805555555,1.0,8.82107638888889,1.0,28.023958333333336,1.0,6.977603427895981,0.9965277777777777,348.19513888888883,1.0,418.956,1.0,7.862,8.299,9.586,10.344,1.0,1.0,1.0,1.0,-9999,34.87,37.57,-9999,0.0,0.0,-6.08248,1.0,7.5596,1.0,10.8216,0.891463,-7.1234,1.0,-10.1972,1.11814,1.54236,0.982143,0.0875597,1.56474,1.62193,1.65637,0.985119,0.982143,0.994048,1.53963,1.54551,1.60856,1.67048,0.0993766,-0.108268,0.0417339,0.109721,2.16119,2.1141,2.24373,2.32555,0.467618,0.34265,0.390208,0.467566,-9999,-9999
20171210,20171216,2.557,1.0,191.452,101.271,1.0,251.897,1.0,3.988,1.0,94.951,1.0,0.271,0.279762,1.684,1.0,0.3544757729639187,0.9895833333333334,-9999,-9999,196.46069444444444,1.0,14.79989583333333,1.0,22.00833333333333,1.0,11.06451388888889,1.0,326.8121527777778,1.0,416.565,0.994048,3.932,4.474,6.185,7.414,1.0,1.0,1.0,1.0,-9999,34.877,37.581,-9999,0.0,0.0,-7.52846,0.994048,10.8275,0.985119,16.5696,0.801903,2.59419,0.988095,3.96996,1.24383,1.31332,0.967262,0.0842431,1.2656,1.29961,1.33751,0.943452,0.949405,0.967262,1.32772,1.29035,1.33142,1.3634,0.0579612,0.000851815,0.0260328,0.0443695,1.19833,1.18299,1.25605,1.39313,0.472495,0.0658672,0.119549,0.154015,-9999,-9999
20171217,20171223,10.048,1.0,189.265,61.413,1.0,344.19,1.0,3.331,1.0,95.158,1.0,0.072,1.0,1.711,0.735119,0.23663365535459405,0.6041666666666666,-9999,-9999,141.15120789007094,0.9965277777777777,8.028627364066194,0.9965277777777777,40.1178634751773,0.9965277777777777,6.297956560283687,0.9965277777777777,361.5197473404255,0.9965277777777777,423.956,1.0,8.977,8.758,8.676,8.702,1.0,1.0,1.0,1.0,-9999,34.858,37.607,-9999,0.0,0.0,0.767429,1.0,3.93059,0.997024,6.29147,0.674548,-15.953,1.0,-25.5351,1.16335,1.62603,0.985119,0.0840223,1.31574,1.41296,1.52324,0.997024,0.997024,0.979167,1.53672,1.57198,1.812,2.11572,0.280426,0.278156,0.403637,0.573424,2.1892,1.9252,2.16947,2.39428,0.168496,0.0787856,0.141601,0.167674,-9999,-9999
20171224,20171231,-1.745,1.0,190.122,78.027,1.0,272.971,1.0,1.645,1.0,95.741,0.976562,0.166,0.0651042,1.753,0.851562,0.2629344651545469,0.8095238095238095,-9999,-9999,172.13507634575566,0.9761904761904762,9.836107660455486,0.9761904761904762,39.57949016563147,0.9761904761904762,8.435947204968945,0.9761904761904762,316.03774585921326,0.9761904761904762,423.107,1.0,3.774,4.49,6.457,7.637,1.0,1.0,1.0,1.0,-9999,34.885,37.568,-9999,0.0,0.0,-8.59895,0.992188,6.31734,0.992188,-9999,0.422538,12.229,0.997396,-9999,0.859063,0.688035,0.947917,0.0724402,0.648833,0.708396,1.04121,0.927083,0.942708,0.963542,0.860443,0.772893,0.832125,1.0803,0.118835,0.0585165,0.0914334,0.133173,0.671057,0.644066,0.718764,0.948348,0.0347535,0.0288371,0.0381813,0.118733,-9999,-9999
20180101,20180107,-8.766,1.0,194.174,90.773,1.0,218.735,1.0,1.55,1.0,95.881,1.0,0.034,0.0,1.712,1.0,0.24897012252864684,0.9861111111111112,-9999,-9999,169.12729166666668,1.0,12.087361111111113,1.0,39.64965277777778,1.0,10.000347222222222,1.0,279.37291666666664,1.0,419.078,1.0,1.09,2.029,4.546,6.067,0.857143,0.857143,0.857143,0.857143,-9999,34.862,37.607,-9999,0.0,0.0,-7.77157,1.0,5.67287,0.997024,-9999,0.315252,13.5124,1.0,-9999,0.754682,0.592955,0.958333,0.0800501,0.547896,0.558794,0.578272,0.985119,0.943452,0.985119,0.401471,0.308578,0.357328,0.403312,-0.180753,-0.257323,-0.197991,-0.146578,0.32686,0.3284,0.355215,0.489743,0.0193025,0.0175228,0.0193025,0.419862,-9999,-9999
20180108,20180114,4.467,1.0,200.855,64.483,1.0,314.092,1.0,2.548,1.0,95.397,1.0,2.87,0.428571,2.222,0.872024,0.4671710399802041,0.8229166666666666,-9999,-9999,125.58465277777778,1.0,6.790625000000001,1.0,34.088541666666664,1.0,5.505347960992908,0.9965277777777777,348.41597222222225,1.0,418.489,1.0,6.656,6.823,7.637,8.204,0.0,0.0,0.0,0.0,-9999,34.86,37.57,-9999,0.0,0.0,-1.73086,0.997024,-0.831233,0.991071,-9999,0.370214,-7.57432,0.997024,-9999,1.05817,1.20513,0.842262,0.0918054,1.15637,1.1937,1.21717,0.821429,0.872024,0.872024,1.46674,1.46154,1.47844,1.50225,0.280474,0.224711,0.281588,0.298882,1.39209,1.37886,1.39311,1.41501,0.255311,0.253443,0.255311,0.260115,-9999,-9999
20180115,20180121,-0.855,1.0,210.147,106.375,1.0,256.647,1.0,2.407,1.0,95.876,0.988095,0.473,0.294643,1.83,1.0,0.24037974693016118,0.9618055555555555,-9999,-9999,215.22406250000003,1.0,22.419340277777778,1.0,37.88576388888888,1.0,14.583472222222222,1.0,303.1923611111111,1.0,418.977,0.964286,4.205,4.685,6.255,7.286,0.0,0.0,0.0,0.0,-9999,34.865,37.581,-9999,0.0,0.0,-3.96283,0.991071,2.64576,0.675595,-9999,0.319838,6.00301,0.8125,-9999,0.96032,1.01597,0.619048,0.0371262,0.988724,1.00222,1.03457,0.547619,0.550595,0.604167,0.413411,0.409448,0.415472,0.419886,-0.656417,-0.61172,-0.582927,-0.547157,0.84262,0.665217,0.830595,0.844865,0.0,0.0,0.0,0.0,-9999,-9999
20180122,20180128,8.294,1.0,221.834,98.931,1.0,296.931,1.0,5.113,1.0,95.667,1.0,0.024,0.696429,2.428,0.892857,0.5542731088219489,0.9895833333333334,-9999,-9999,228.7524652777778,1.0,13.238854166666668,1.0,41.98368055555556,1.0,11.436909722222223,1.0,354.5225694444445,1.0,416.035,0.985119,7.082,7.043,7.499,7.979,0.0,0.0,0.0,0.0,-9999,34.85,37.607,-9999,0.0,0.0,0.111208,0.997024,8.83098,0.529762,-9999,0.405892,-27.7398,0.815476,-9999,1.90793,1.34491,0.0386905,0.0196524,1.30195,1.36011,1.38404,0.0357143,0.0386905,0.0357143,0.451394,0.444653,0.458397,0.487977,-0.851328,-0.911624,-0.871314,-0.837193,1.22274,0.966405,1.22224,1.24013,0.0,0.0,0.0,0.0,-9999,-9999
20180129,20180204,2.06,0.994048,235.632,121.584,0.973214,289.85,0.994048,3.279,0.994048,95.456,0.985119,4.048,0.160714,2.031,0.806548,0.45396834237066963,0.7118055555555557,-9999,-9999,264.5350284090909,0.9861111111111112,18.030864898989897,0.9861111111111112,42.05154671717172,0.9861111111111112,14.349895833333333,0.9861111111111112,326.7653724747475,0.9861111111111112,417.355,0.985119,4.465,4.926,6.425,7.41,0.0,0.0,0.0,0.0,-9999,34.86,37.57,-9999,0.0,0.0,-3.8397,0.97619,11.3268,0.925595,-9999,0.490483,-5.87455,0.880952,-9999,2.73301,0.974147,0.0,-9999,0.907927,0.936818,0.974147,0.0,0.0,0.0,0.365065,0.361006,0.369268,0.38685,-0.583259,-0.590774,-0.574761,-0.54702,0.958071,0.757552,0.951067,0.961059,0.0,0.0,0.0,0.0,-9999,-9999
20180205,20180211,6.047,1.0,251.207,75.052,1.0,327.169,1.0,2.285,1.0,95.475,1.0,0.718,0.547619,2.033,0.630952,-9999,-9999,-9999,-9999,160.48684027777782,1.0,8.885381944444445,1.0,32.24861111111111,1.0,7.340590277777777,1.0,339.65277777777777,1.0,420.86,0.979167,6.469,6.643,7.453,8.052,0.0,0.0,0.0,0.0,-9999,34.865,37.581,-9999,0.0,0.0,0.468004,0.991071,-0.366096,0.282738,-9999,0.492542,-16.3552,0.904762,-9999,1.74807,1.28458,0.0,-9999,1.23343,1.24908,1.33739,0.0,0.0,0.0,0.419881,0.414102,0.425879,0.451168,-0.860238,-0.88254,-0.829484,-0.810023,1.12658,0.89197,1.12575,1.1355,0.0,0.0,0.0,0.0,-9999,-9999
20180212,20180218,10.618,1.0,268.187,106.621,1.0,347.644,1.0,3.516,1.0,95.685,0.982143,0.0,1.0,1.942,0.505952,-9999,-9999,-9999,-9999,201.9257728096179,0.9791666666666666,12.181470547870004,0.9791666666666666,46.92295234958278,0.9791666666666666,8.99710585016835,0.9756944444444445,374.0510402942468,0.9791666666666666,424.868,0.97619,7.324,7.431,8.079,8.492,0.0,0.0,0.0,0.0,-9999,34.85,37.607,-9999,0.0,0.0,3.32308,0.994048,-1.43206,0.0,-9999,0.965952,-3.62299,0.979167,-9999,1.97733,1.59941,0.0,-9999,1.53148,1.59937,1.61079,0.0,0.0,0.0,0.482351,0.474534,0.490485,0.524972,-1.15252,-1.14114,-1.06636,-1.0011,1.32072,1.04172,1.32049,1.3495,0.0,0.0,0.0,0.0,-9999,-9999
20180219,20180225,19.832,1.0,286.179,142.411,1.0,353.231,1.0,11.145,1.0,95.752,0.994048,0.0,1.0,2.476,0.985119,0.5992399931653057,0.9652777777777778,-9999,-9999,337.53305857487925,0.986111111111111,19.551764794685987,0.986111111111111,53.91002415458937,0.9930555555555555,15.824394625603864,0.9930555555555555,422.3559027777778,0.9930555555555555,413.81,0.997024,8.303,8.101,8.291,8.584,0.0,0.0,0.0,0.0,-9999,34.86,37.57,-9999,0.0,0.0,6.68203,0.997024,19.0409,0.0,-9999,-9999,0.208026,0.964286,-9999,2.03738,1.70996,0.0,-9999,1.65221,1.70332,1.71065,0.0,0.0,0.0,0.602764,0.590542,0.615533,0.670259,-1.15165,-1.12546,-1.06427,-1.02052,1.70764,1.33082,1.70734,1.78582,0.0,0.0,0.0,0.0,-9999,-9999
20180226,20180304,7.37,1.0,304.786,150.887,1.0,291.906,1.0,3.854,1.0,95.499,0.991071,0.0,0.833333,2.088,0.854167,0.3513764836816265,0.8194444444444445,-9999,-9999,276.1874305555555,1.0,15.462395833333332,1.0,30.941319444444446,1.0,13.87128472222222,1.0,356.7982638888889,1.0,419.211,1.0,6.521,6.763,7.633,8.171,0.0,0.0,0.0,0.0,-9999,34.865,37.581,-9999,0.0,0.0,-3.5643,0.994048,-6.42159,0.0,-9999,-9999,18.1731,0.645833,-9999,1.52811,1.57363,0.0,-9999,1.51085,1.543,1.60294,0.0,0.0,0.0,0.439303,0.433014,0.445829,0.473322,-1.14266,-1.14533,-1.08321,-1.04097,1.18362,0.936451,1.1829,1.19582,0.0,0.0,0.0,0.0,-9999,-9999
20180305,20180311,5.863,1.0,323.626,98.698,1.0,295.909,1.0,4.874,1.0,94.669,0.416667,0.569,0.535714,1.934,0.464286,-9999,-9999,-9999,-9999,197.87203635620915,0.951388888888889,13.789906045751636,0.951388888888889,-9999,-9999,-9999,-9999,-9999,-9999,419.926,1.0,2.868,3.528,5.417,6.609,0.0,0.0,0.0,0.0,-9999,34.85,37.607,-9999,0.0,0.0,-2.62793,1.0,6.10861,0.0,-9999,-9999,14.3587,0.633929,-9999,2.77559,1.09312,0.0,-9999,1.07286,1.08654,1.1044,0.0,0.0,0.0,0.41828,0.412642,0.424126,0.448712,-0.70355,-0.687471,-0.661555,-0.615209,1.11924,0.886649,1.11829,1.12559,0.0,0.0,0.0,0.0,-9999,-9999
20180312,20180318,7.944,1.0,342.346,186.739,1.0,310.781,1.0,7.388,1.0,94.722,0.547619,3.95,0.568452,2.221,0.910714,0.5089717373611866,0.7986111111111112,-9999,-9999,372.48552083333334,1.0,47.13954861111112,1.0,-9999,-9999,-9999,-9999,-9999,-9999,418.331,0.333333,1.144,2.017,4.401,5.888,0.0,0.0,0.0,0.0,-9999,34.86,37.57,-9999,0.0,0.0,4.0926,0.982143,7.47506,0.0,10.351,-9999,33.178,0.547619,45.9428,-9999,1.20974,0.0,-9999,1.16397,1.20461,1.20903,0.0,0.0,0.0,0.445892,0.439268,0.452776,0.481876,-0.785719,-0.768452,-0.718403,-0.693231,1.20732,0.954265,1.20681,1.22442,0.0,0.0,0.0,0.0,-9999,-9999
20180319,20180325,6.267,1.0,360.628,92.842,1.0,323.416,1.0,3.14,1.0,94.764,0.982143,7.778,0.541667,1.909,0.785714,0.36941323231260664,0.8541666666666666,-9999,-9999,198.92038194444444,1.0,26.419583333333335,1.0,58.486805555555556,1.0,10.339340277777778,1.0,348.3739583333333,1.0,419.441,0.139881,0.34,1.366,4.017,5.594,0.0,0.0,0.0,0.0,-9999,34.865,37.581,-9999,0.0,0.0,-3.77741,0.91369,2.39065,0.0,3.63707,-9999,7.43952,0.595238,11.3183,-9999,1.24813,0.0,-9999,1.2185,1.24314,1.26973,0.0,0.0,0.0,0.423388,0.417548,0.42945,0.45498,-0.85631,-0.845781,-0.825021,-0.749772,1.13609,0.899507,1.13525,1.14492,0.0,0.0,0.0,0.0,-9999,-9999
20180326,20180401,12.968,0.681548,378.202,147.668,0.690476,338.753,0.684524,6.304,0.681548,95.316,0.532738,0.0,1.0,2.162,0.669643,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,419.462,0.321429,19.051,18.604,18.163,17.632,0.0,0.0,0.0,0.0,-9999,34.85,37.607,-9999,0.0,0.0,2.27308,0.639881,5.91923,0.0,8.19656,-9999,13.8264,0.00892857,19.1458,-9999,1.04461,0.0,-9999,0.983329,1.0262,1.04461,0.0,0.0,0.0,0.514436,0.505527,0.523715,0.563156,-0.569511,-0.535913,-0.483504,-0.453087,1.42158,1.11936,1.42133,1.4615,0.0,0.0,0.0,0.0,-9999,-9999
20180402,20180408,10.301,1.0,394.838,180.887,0.988095,315.265,1.0,6.957,1.0,94.854,1.0,0.259,0.610119,2.057,0.72619,0.4861566737558656,0.7708333333333334,96.44919621749409,0.9965277777777777,357.2662545289855,0.9930555555555557,20.35740338164251,0.9930555555555557,90.9861111111111,1.0,17.471527777777776,1.0,378.096875,1.0,419.26,0.75,21.684,21.089,20.277,19.452,0.0,0.0,0.0,0.0,-9999,34.86,37.57,-9999,0.0,0.0,-0.267138,0.994048,12.0124,0.0,18.2754,-9999,19.5404,0.0,29.7282,-9999,0.76314,0.0,-9999,0.684008,0.736282,0.754407,0.0,0.0,0.0,0.477254,0.469539,0.485284,0.519362,-0.300916,-0.284868,-0.222996,-0.184703,1.30661,1.03059,1.30638,1.33528,0.0,0.0,0.0,0.0,-9999,-9999
20180409,20180415,14.012,1.0,410.353,230.035,1.0,313.713,1.0,9.406,1.0,94.986,0.991071,0.0,1.0,2.667,0.91369,0.4666596712463634,0.9166666666666666,141.87131038647343,0.9861111111111112,523.0464900362318,0.9861111111111112,29.747389794685997,0.9861111111111112,71.2584842995169,0.9861111111111112,25.538019323671495,0.9861111111111112,390.889990942029,0.9861111111111112,416.829,0.755952,21.607,21.034,20.277,19.488,0.0,0.0,0.0,0.0,-9999,34.865,37.581,-9999,0.0,0.0,3.57543,0.994048,12.3892,0.0,18.5439,-9999,17.7777,0.0,26.6093,-9999,0.830217,0.0,-9999,0.751619,0.804357,0.82813,0.0,0.0,0.0,0.526515,0.517075,0.536358,0.578313,-0.330641,-0.311055,-0.244658,-0.197052,1.46286,1.15065,1.4626,1.50997,0.0,0.0,0.0,0.0,-9999,-9999
20180416,20180422,11.548,1.0,424.601,235.102,1.0,300.548,1.0,8.723,1.0,95.214,1.0,0.183,0.827381,2.405,0.973214,0.5639182403424856,0.9618055555555555,140.96243055555556,1.0,508.71430481678493,0.9965277777777778,28.33048537234043,0.9965277777777778,73.92083333333333,1.0,27.753680555555558,1.0,375.68888888888887,1.0,416.602,0.654762,21.611,21.03,20.271,19.485,0.0,0.0,0.0,0.0,-9999,34.85,37.607,-9999,0.0,0.0,0.306633,0.985119,13.1814,0.0,19.5409,-9999,22.5972,0.0,33.4995,-9999,0.793869,0.0,-9999,0.7137,0.774055,0.794562,0.0,0.0,0.0,0.493801,0.485503,0.502443,0.539181,-0.3263,-0.309058,-0.242041,-0.205624,1.35917,1.07096,1.35893,1.39409,0.0,0.0,0.0,0.0,-9999,-9999
