TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20190403,11.787,1.0,390.236,289.431,1.0,269.594,1.0,9.286,1.0,95.774,1.0,0.0,0.0,2.3,1.0,0.28774236617798926,0.9791666666666666,145.355625,1.0,568.17875,1.0,34.53666666666667,1.0,38.833333333333336,1.0,30.289583333333336,1.0,381.78333333333336,1.0,422.089,0.0,10.653,10.158,9.885,9.936,1.0,1.0,1.0,1.0,-9999,38.731,34.633,-9999,0.0,0.0,1.83369,-9999,47.6048,-9999,60.7755,-9999,-9999,5.97397,51.6139,-9999,65.8938,-9999,-9999,5.58137,0.240006,0.0,0.632027,-0.00822008,0.134083,0.240006,0.0,0.0,0.0,3.0612,2.66125,2.96613,3.0612,2.71946,2.68345,2.82056,2.91872,2.35295,2.49324,3.39781,5.00405,0.814415,0.854687,1.30726,2.21404,-9999,-9999
20190404,16.12,1.0,392.572,213.985,1.0,319.508,1.0,13.268,1.0,95.597,1.0,0.233,0.0,2.838,0.979167,0.5516948638204312,0.9375,113.45977777777777,0.9375,421.7775,1.0,26.345416666666665,1.0,101.14999999999998,1.0,22.139999999999997,1.0,404.2541666666666,1.0,420.991,0.0416667,12.618,11.983,11.231,10.751,1.0,1.0,1.0,1.0,-9999,36.968,31.237,-9999,0.0,0.0,4.18846,-9999,45.3502,-9999,59.9971,-9999,-9999,6.29349,37.6783,-9999,49.8473,-9999,-9999,5.5611,2.33931,0.0208333,0.557402,0.965459,2.16618,2.33006,0.0208333,0.0208333,0.0208333,3.64998,3.17488,3.53804,3.64998,1.41554,1.28825,1.41554,2.18042,2.79497,2.89149,3.90662,5.81588,0.697398,0.718668,1.10668,2.06738,-9999,-9999
20190405,12.801,1.0,394.885,121.115,1.0,365.444,1.0,2.792,1.0,95.092,1.0,15.673,0.0,1.742,0.895833,0.2778831071266453,0.8958333333333334,88.44404255319151,0.9791666666666666,256.77729166666666,1.0,14.355833333333331,1.0,66.28750000000001,1.0,11.582291666666665,1.0,389.3333333333333,1.0,425.869,0.0833333,13.212,12.751,12.048,11.425,1.0,1.0,1.0,1.0,-9999,37.624,34.83,-9999,0.0,0.0,4.29674,-9999,9.40617,-9999,12.5893,-9999,-9999,6.06535,28.8993,-9999,38.679,-9999,-9999,4.68636,2.69596,0.0416667,0.485741,2.79716,2.94624,3.01834,0.0416667,0.0416667,0.0416667,3.18886,2.77248,3.09003,3.18886,0.00744237,-0.0627771,0.181093,0.242618,2.44958,2.58045,3.51687,5.18988,0.49246,0.49246,0.760262,1.79453,-9999,-9999
20190406,16.811,1.0,397.174,256.296,1.0,334.11,1.0,7.792,1.0,95.294,0.9375,0.277,0.0,2.184,0.958333,0.2694049124401371,0.9375,140.08173913043478,0.9583333333333334,487.9673913043478,0.9583333333333334,29.576086956521745,0.9583333333333334,86.58695652173914,0.9583333333333334,24.82608695652174,0.9583333333333334,409.97608695652167,0.9583333333333334,423.94,0.354167,15.344,14.42,13.001,12.053,1.0,1.0,1.0,1.0,-9999,37.294,29.328,-9999,0.0,0.0,7.93622,-9999,26.9092,-9999,36.2231,-9999,-9999,6.04292,66.4311,-9999,89.4245,-9999,-9999,5.91152,1.57291,0.333333,0.556079,1.60708,1.78054,1.80544,0.354167,0.333333,0.333333,3.74617,3.25883,3.6315,3.74617,1.83966,1.66587,1.82748,1.94068,2.86699,2.95798,3.98788,5.94617,0.792003,0.822409,1.26295,2.24059,-9999,-9999
20190407,19.614,1.0,399.44,105.674,1.0,377.381,1.0,8.77,1.0,95.237,1.0,4.594,0.0,1.821,1.0,0.3984804348500121,0.9583333333333334,55.98377777777777,0.9375,226.30895833333338,1.0,12.905208333333334,1.0,87.54583333333333,1.0,11.218958333333333,1.0,419.58125,1.0,425.331,0.895833,15.983,15.303,14.104,13.022,1.0,1.0,1.0,1.0,-9999,38.834,37.098,-9999,0.0,0.0,7.14281,1.0,22.4538,0.895833,30.3296,-9999,-9999,6.013,-5.88271,0.958333,-7.94609,-9999,-9999,4.90452,3.53033,0.854167,0.536758,3.44738,3.71038,3.74314,0.854167,0.854167,0.854167,4.13966,3.59664,4.01387,4.13966,0.425708,0.146596,0.416501,0.429275,3.16133,3.24838,4.38562,6.47523,0.491727,0.491727,0.757452,1.76757,-9999,-9999
20190408,18.552,1.0,401.682,69.125,1.0,376.1,1.0,6.184,1.0,94.68,1.0,18.868,0.0,1.766,0.854167,0.4992796260718943,0.8125,22.70895833333333,1.0,159.49666666666664,1.0,8.399375000000001,1.0,65.47291666666666,1.0,6.614791666666666,1.0,415.82916666666665,1.0,427.135,0.979167,16.174,15.636,14.64,13.618,1.0,1.0,1.0,1.0,-9999,38.73,37.544,-9999,0.0,0.0,6.20128,1.0,15.5833,1.0,19.8947,19.3928,21.3378,5.87578,-32.0334,1.0,-40.896,-43.8626,-39.8643,4.64142,3.37933,0.8125,0.54648,3.54051,3.63539,3.67746,1.0,1.0,0.8125,3.98924,3.47097,3.86769,3.98924,0.354271,-0.217087,0.309128,0.447036,3.04897,3.13594,4.23403,6.27502,0.411162,0.410113,0.622785,1.6099,-9999,-9999
20190409,16.589,1.0,403.901,195.437,1.0,368.444,1.0,5.711,1.0,94.285,0.9375,3.264,0.0,2.056,0.5625,0.38519628232405023,0.5416666666666666,134.06625,1.0,405.0495833333334,1.0,22.583125000000006,1.0,112.40208333333335,1.0,19.54895833333333,1.0,410.26666666666665,1.0,427.705,0.875,16.808,16.204,15.152,14.166,1.0,1.0,1.0,1.0,-9999,37.368,34.651,-9999,0.0,0.0,7.13032,1.0,38.7914,0.958333,53.1162,48.2743,68.2375,6.49217,26.5387,0.979167,36.3388,33.0263,46.6838,5.49055,3.50273,0.8125,0.555374,3.47313,3.57986,3.75312,0.8125,0.958333,0.958333,3.71204,3.22899,3.5983,3.71204,-0.0475023,-0.257708,-0.0928862,0.0799918,2.84177,2.93613,3.96244,5.90395,0.710434,0.727009,1.12271,2.12929,-9999,-9999
20190410,17.786,1.0,406.094,300.227,1.0,306.852,1.0,11.889,1.0,94.437,1.0,0.0,0.0,2.484,0.958333,0.33272678965770236,0.9583333333333334,159.5064583333333,1.0,601.7258333333333,1.0,34.95041666666666,1.0,33.525,1.0,31.739583333333332,1.0,416.5416666666667,1.0,421.975,0.833333,16.899,16.294,15.346,14.443,1.0,1.0,1.0,1.0,-9999,37.91,30.149,-9999,0.0,0.0,6.02252,0.958333,37.9065,0.875,51.9045,47.1731,66.6809,6.52241,68.7067,0.854167,94.0784,85.5026,120.861,6.10056,2.07754,0.75,0.553518,1.93707,2.25813,2.30341,0.770833,0.75,0.75,3.88526,3.38029,3.76671,3.88526,1.52441,1.45375,1.50015,1.56268,2.97077,3.05707,4.12766,6.13002,0.830066,0.872577,1.33394,2.24221,-9999,-9999
20190411,22.132,1.0,408.262,286.881,1.0,330.687,1.0,16.022,1.0,94.543,1.0,0.012,0.0,3.444,1.0,0.8024476577141829,0.9791666666666666,144.71833333333333,1.0,570.8585416666666,1.0,33.520833333333336,1.0,91.00208333333335,1.0,32.107708333333335,1.0,440.57083333333327,1.0,418.058,1.0,18.223,17.334,15.964,14.855,1.0,1.0,1.0,1.0,-9999,39.242,31.382,-9999,0.0,0.0,7.87621,1.0,52.5091,1.0,71.8995,65.3454,92.3681,7.77572,64.1738,1.0,87.8716,79.8616,112.887,7.39769,3.17045,0.979167,0.543964,2.84568,3.06252,3.14729,0.979167,0.979167,0.979167,4.49938,3.91333,4.3609,4.49975,1.25868,1.06765,1.25843,1.437,3.42965,3.49139,4.70084,6.86882,0.826847,0.865397,1.32499,2.26966,-9999,-9999
20190412,21.501,1.0,410.405,183.203,1.0,367.988,1.0,12.821,1.0,94.733,1.0,1.094,0.0,3.119,0.958333,0.7352689918572202,0.9583333333333334,92.80104166666666,1.0,378.67916666666673,1.0,21.755416666666665,1.0,147.05208333333334,1.0,20.78770833333333,1.0,437.0104166666667,1.0,419.234,0.979167,18.539,17.762,16.484,15.342,1.0,1.0,1.0,1.0,-9999,39.103,35.515,-9999,0.0,0.0,7.57298,1.0,47.9961,0.9375,65.7198,59.7291,84.4292,7.52352,20.4936,0.979167,28.0613,25.5034,36.05,6.52894,3.56479,0.916667,0.808008,3.35882,3.51958,3.54705,0.916667,0.916667,0.916667,4.40936,3.83736,4.27603,4.40936,0.75692,0.478282,0.75692,0.86504,3.36248,3.43678,4.63954,6.77881,0.702468,0.712505,1.10396,2.15676,-9999,-9999
20190413,17.835,1.0,412.522,138.361,1.0,363.927,1.0,7.082,1.0,94.906,1.0,4.508,0.0,1.702,0.9375,0.34040118312384815,0.9375,71.28833333333334,1.0,291.64000000000004,1.0,16.113541666666666,1.0,91.38124999999998,1.0,16.573125,1.0,415.7375,1.0,432.349,1.0,17.444,17.007,16.29,15.427,1.0,1.0,1.0,1.0,-9999,38.98,36.349,-9999,0.0,0.0,4.49855,1.0,31.2707,0.979167,42.8182,38.9151,55.0079,6.17555,15.5877,1.0,21.3438,19.3982,27.4201,5.08385,2.16367,0.895833,0.712091,1.96881,2.31306,2.38165,0.875,0.895833,0.895833,3.9364,3.46486,3.83246,3.94185,1.60085,1.49605,1.58135,1.6204,2.97285,3.05981,4.07989,5.32429,0.586055,0.586055,0.880106,1.51487,-9999,-9999
20190414,20.187,1.0,414.612,159.549,1.0,381.725,1.0,10.708,1.0,93.692,1.0,19.09,0.0,5.136,0.895833,1.094843429500595,0.8958333333333334,105.79799999999996,0.9375,331.3808333333334,1.0,16.77208333333333,1.0,66.46666666666665,1.0,20.015625,1.0,425.3958333333333,1.0,417.256,1.0,17.867,17.368,16.455,15.509,1.0,1.0,1.0,1.0,-9999,38.644,34.5,-9999,0.0,0.0,5.7747,1.0,23.7179,1.0,32.4763,29.5159,37.4864,7.23293,-14.3888,1.0,-19.7023,-22.7417,-17.9063,6.60963,2.99341,0.9375,0.516314,2.90897,3.0261,3.04543,0.9375,0.9375,0.916667,4.71735,4.31737,4.6835,4.77202,1.69027,1.4292,1.66515,1.7266,3.22484,3.3113,3.93182,4.08544,0.559809,0.563344,0.704463,0.750544,-9999,-9999
20190415,7.663,1.0,416.676,308.965,1.0,280.8,1.0,4.92,1.0,94.94,1.0,0.204,0.0,2.324,0.9375,0.49368611886189784,0.9375,187.77583333333334,1.0,599.4879166666666,1.0,31.315625,1.0,53.583333333333336,1.0,37.706875000000004,1.0,366.83958333333334,1.0,421.043,1.0,14.147,14.525,15.229,15.109,1.0,1.0,1.0,1.0,-9999,38.527,37.239,-9999,0.0,0.0,-2.59846,1.0,38.6849,1.0,56.5688,48.1417,61.142,6.49896,106.163,1.0,155.242,132.116,167.793,6.09277,1.36606,1.0,0.528865,1.24593,1.27214,1.32126,0.979167,1.0,1.0,3.07802,2.85358,3.07539,3.18205,1.79861,1.57035,1.82083,1.88514,1.75765,1.76957,1.80808,2.03992,0.887502,0.760173,0.877786,0.986545,-9999,-9999
20190416,14.814,1.0,418.712,306.034,1.0,288.685,1.0,11.662,1.0,95.396,1.0,0.0,0.0,2.021,1.0,0.28575415061754406,1.0,157.845,1.0,602.0754166666667,1.0,31.702291666666667,1.0,47.025000000000006,1.0,36.535,1.0,399.7833333333333,1.0,423.383,0.979167,14.831,14.501,14.421,14.295,1.0,1.0,1.0,1.0,-9999,38.55,32.539,-9999,0.0416667,0.0,1.85693,1.0,47.8029,0.979167,65.4554,59.4888,75.5533,5.99498,42.5376,1.0,58.2457,52.9363,67.2313,5.13359,1.38599,0.958333,0.628378,1.08378,1.38599,1.48338,0.958333,0.958333,1.0,4.41102,4.10385,4.41054,4.64641,3.18259,2.75143,2.94392,3.02011,1.93292,1.81148,1.9348,2.14703,0.936906,0.837305,0.933384,1.06725,-9999,-9999
20190417,19.262,1.0,420.722,260.463,1.0,320.706,1.0,14.872,1.0,95.104,1.0,0.0,0.0,1.888,1.0,0.2979935280844884,0.9583333333333334,125.5291666666667,1.0,508.34833333333336,1.0,27.234583333333337,1.0,130.17708333333334,1.0,32.43375,1.0,420.2333333333333,1.0,420.07,1.0,16.286,15.769,15.111,14.545,1.0,1.0,1.0,1.0,-9999,39.036,27.738,-9999,0.4375,0.0,4.52095,1.0,55.1144,1.0,75.1606,68.5876,84.5464,6.18481,31.6382,0.979167,43.1456,39.3724,48.5335,5.74368,2.67798,0.916667,0.606243,1.57067,2.26365,2.41129,0.916667,0.9375,0.9375,5.31674,5.05841,5.31795,5.64429,3.06698,3.0686,3.27115,3.38715,2.35738,2.21631,2.30118,2.40925,1.22849,1.19413,1.22838,1.24909,-9999,-9999
20190418,22.037,1.0,422.703,266.245,1.0,348.287,1.0,16.447,1.0,94.401,1.0,0.017,0.0,2.888,1.0,0.7020137527712517,1.0,140.74604166666666,1.0,525.4689583333333,1.0,26.7775,1.0,101.15208333333334,1.0,34.03125,1.0,438.8145833333333,1.0,414.461,1.0,17.882,17.173,15.968,15.06,1.0,1.0,1.0,1.0,-9999,39.232,32.255,-9999,0.833333,0.0,7.52067,1.0,76.2998,1.0,104.475,97.4095,120.593,7.97858,40.6532,1.0,55.6655,51.9006,64.253,7.11256,2.59578,1.0,0.710524,2.34437,2.38318,2.56144,1.0,1.0,1.0,5.97955,5.82365,5.97955,6.34989,3.56591,3.36788,3.56591,3.7888,3.30575,3.26405,3.31183,3.41087,2.019,2.03294,2.0544,2.15152,-9999,-9999
20190419,14.353,1.0,424.658,71.955,1.0,376.148,1.0,2.486,1.0,93.255,1.0,34.926,0.0,2.133,0.375,-9999,0.0,45.302608695652154,0.9583333333333334,156.25208333333333,1.0,7.218333333333334,1.0,62.38333333333333,1.0,9.992083333333333,1.0,395.48541666666665,1.0,420.908,1.0,15.802,15.935,15.947,15.499,1.0,1.0,1.0,1.0,-9999,39.575,34.166,-9999,1.0,0.0,-0.142883,1.0,-3.84457,1.0,-5.26427,-6.07639,-4.90823,5.92474,-12.2263,1.0,-16.7412,-19.3239,-15.6089,4.27358,3.83815,1.0,0.561113,3.62575,3.73423,3.83815,1.0,1.0,1.0,4.6609,4.57266,4.6311,4.91433,0.911349,0.672932,0.928939,1.13051,2.66028,2.694,2.79133,2.99544,1.1361,1.13872,1.18167,1.19205,-9999,-9999
20190420,5.849,1.0,426.583,112.448,1.0,332.619,1.0,2.161,1.0,93.808,1.0,6.175,0.0,1.521,0.895833,0.4318842069289637,0.8958333333333334,77.76666666666667,1.0,241.62125,1.0,11.558124999999999,1.0,113.38125000000001,1.0,15.295625000000001,1.0,352.83124999999995,1.0,422.003,1.0,11.837,12.714,14.173,14.617,1.0,1.0,1.0,1.0,-9999,39.47,39.629,-9999,0.979167,0.0,-8.10077,1.0,11.3583,1.0,17.0374,15.4895,18.5246,5.45794,19.9036,1.0,29.8553,27.1429,32.4614,4.48707,0.318188,1.0,0.557623,0.1961,0.27567,0.347541,1.0,1.0,1.0,3.20077,3.15436,3.22825,3.28435,2.96935,2.80947,2.96935,3.03121,1.41216,1.44735,1.55388,1.67587,1.83477,1.83568,1.86298,1.90904,-9999,-9999
20190421,9.766,1.0,428.481,257.447,1.0,310.221,1.0,4.633,1.0,95.084,1.0,0.155,0.0,1.504,1.0,0.2947380822526618,0.9583333333333334,162.14625,1.0,511.57312499999995,1.0,24.237916666666667,1.0,94.58958333333334,1.0,33.79416666666666,1.0,374.0708333333334,1.0,420.517,1.0,12.561,12.664,13.137,13.485,1.0,1.0,1.0,1.0,-9999,39.533,36.669,-9999,0.9375,0.0,-1.70378,1.0,38.9347,1.0,58.402,53.096,63.4999,6.87673,63.5841,1.0,95.3759,86.7108,103.701,6.11976,-0.142398,1.0,0.61603,-0.269407,-0.24723,0.0268549,1.0,1.0,1.0,4.0367,3.95132,4.05762,4.12938,4.25516,3.61452,4.28719,4.33724,2.34414,2.34414,2.45346,2.57278,3.18283,3.1036,3.18283,3.22293,-9999,-9999
20190422,15.841,1.0,430.35,319.257,1.0,300.317,1.0,11.3,1.0,95.44,1.0,0.0,0.0,2.449,1.0,0.34786556506335997,1.0,172.34229166666668,1.0,634.07375,1.0,30.096041666666665,1.0,33.358333333333334,1.0,41.28000000000001,1.0,406.41875,1.0,420.907,1.0,14.539,14.2,13.825,13.626,1.0,1.0,1.0,1.0,-9999,39.5,29.129,-9999,0.979167,0.0,4.22812,0.979167,55.8703,1.0,83.8053,76.1914,88.3039,7.25109,40.8552,1.0,61.2827,55.7151,64.5723,5.38619,0.510179,1.0,0.633211,0.366351,0.385667,0.513841,1.0,1.0,1.0,5.39677,5.2833,5.39265,5.46197,4.96312,4.36107,4.96312,5.03807,4.59611,4.31282,4.64652,4.79613,4.46034,4.22576,4.44883,4.51568,-9999,-9999
20190423,19.933,1.0,432.189,310.282,1.0,325.685,1.0,14.563,1.0,95.143,0.9375,0.0,0.0,2.014,1.0,0.3460309572714,0.8958333333333334,165.1122916666667,1.0,609.4375,1.0,27.669375,1.0,54.914583333333326,1.0,40.1625,1.0,429.0604166666667,1.0,419.221,1.0,16.568,15.955,14.975,14.29,1.0,1.0,1.0,1.0,-9999,39.481,30.021,-9999,0.958333,0.0,7.78728,1.0,67.1348,1.0,100.702,91.553,106.108,8.22531,44.4817,1.0,66.7224,60.6605,70.304,5.7423,1.44149,1.0,0.611691,1.16366,1.29815,1.44149,1.0,1.0,1.0,6.45997,6.33404,6.43163,6.5072,5.25439,4.86197,5.11849,5.29729,6.25445,5.68642,6.25905,6.35156,4.99457,4.67824,4.99449,5.03384,-9999,-9999
20190424,20.422,1.0,434.0,314.293,1.0,332.252,1.0,14.101,1.0,94.8,1.0,0.0,0.0,2.083,1.0,0.33070974750291626,0.9375,170.90874999999997,1.0,614.2908333333334,1.0,27.196041666666662,1.0,57.2875,1.0,42.01375,1.0,432.59375,1.0,415.446,1.0,17.619,16.995,15.907,15.027,1.0,1.0,1.0,1.0,-9999,39.609,30.175,-9999,1.0,0.0,8.42008,1.0,73.6531,1.0,107.703,100.143,115.741,7.86105,45.797,1.0,66.9689,62.2682,71.967,6.44413,1.92127,1.0,0.62073,1.28421,1.41579,1.61868,1.0,1.0,1.0,6.7824,6.67571,6.73061,6.80758,4.86816,5.13423,5.25268,5.48346,6.73505,5.91148,6.69806,6.75033,5.70438,5.2902,5.60675,5.72817,-9999,-9999
20190425,18.674,1.0,435.781,131.262,1.0,374.088,1.0,8.044,1.0,94.438,0.979167,1.555,0.0,2.008,0.979167,0.367255228687379,0.9166666666666666,70.73088888888888,0.9375,271.06104166666665,1.0,13.008723404255315,0.9791666666666666,121.05106382978721,0.9791666666666666,17.840208333333333,1.0,421.16875000000005,1.0,414.263,1.0,16.995,16.751,16.177,15.45,1.0,1.0,1.0,1.0,-9999,38.978,35.84,-9999,0.895833,0.0,4.09917,1.0,61.7854,1.0,86.5621,79.2048,97.0917,6.55137,-23.5857,0.979167,-33.0439,-37.0634,-30.2353,4.6714,1.07244,1.0,0.670706,0.745153,1.00488,1.13122,1.0,1.0,1.0,6.58686,6.49495,6.54554,6.58908,5.52907,5.01205,5.55528,5.70232,5.9357,5.35174,5.85065,5.9357,5.41488,5.17646,5.41509,5.44864,-9999,-9999
20190426,14.614,1.0,437.533,160.63,1.0,346.817,1.0,6.962,1.0,94.25,1.0,14.59,0.0,2.701,0.8125,0.5755975806052681,0.8125,88.36085106382981,0.9791666666666666,319.64458333333334,1.0,13.838125,1.0,92.13541666666667,1.0,22.71041666666667,1.0,398.45416666666665,1.0,418.866,1.0,15.531,15.659,15.725,15.347,1.0,1.0,1.0,1.0,-9999,38.919,36.277,-9999,0.979167,0.1875,0.577316,1.0,41.7858,0.979167,61.1033,56.8143,66.0431,7.06745,-6.47799,1.0,-9.47274,-10.2386,-8.80783,4.11281,0.307656,1.0,0.541932,0.0631314,0.135453,0.307656,1.0,1.0,1.0,5.82441,5.75164,5.80348,5.85487,5.51642,5.28889,5.61153,5.68896,4.33221,4.16111,4.30623,4.53828,5.06304,5.0552,5.09619,5.21045,-9999,-9999
20190427,15.252,1.0,439.256,311.147,1.0,305.669,1.0,12.494,1.0,94.723,1.0,0.405,0.0,2.239,1.0,0.4064346764177728,1.0,176.26913043478262,0.9583333333333334,603.9895833333334,1.0,26.105416666666667,1.0,58.51666666666667,1.0,42.350833333333334,1.0,404.68333333333334,1.0,417.008,1.0,14.739,14.663,14.768,14.704,1.0,1.0,1.0,1.0,-9999,38.438,38.137,-9999,1.0,0.708333,1.05677,0.958333,87.1691,1.0,130.753,118.52,142.167,7.93423,23.2414,0.958333,34.8621,31.6003,37.9052,5.89039,0.179301,1.0,0.666162,0.133721,0.15273,0.350758,1.0,1.0,1.0,6.17503,6.10724,6.16845,6.19892,5.98231,5.80788,5.98231,6.0223,3.81355,3.75564,3.84464,4.34585,5.9788,6.0098,6.08981,6.36415,-9999,-9999
20190428,19.813,1.0,440.948,262.091,1.0,351.744,1.0,13.155,1.0,94.885,1.0,2.061,0.0,2.176,1.0,0.5799493112426352,0.9791666666666666,146.38458333333332,1.0,513.64125,1.0,21.0075,1.0,74.38333333333334,1.0,36.564375000000005,1.0,430.7770833333334,1.0,415.989,1.0,17.108,16.498,15.563,14.922,1.0,1.0,1.0,1.0,-9999,39.054,35.918,-9999,0.979167,0.75,6.82637,1.0,75.1244,1.0,112.686,102.143,122.523,6.86844,31.3272,1.0,46.9907,42.5942,51.0925,5.47632,0.0413707,1.0,0.627225,0.0304519,0.110755,0.255559,1.0,1.0,1.0,7.42643,7.38358,7.42643,7.47493,7.36424,7.13176,7.34666,7.40166,3.88249,3.84623,4.03247,5.00719,5.27444,5.27624,5.38976,5.84833,-9999,-9999
20190429,20.523,1.0,442.61,298.046,1.0,329.177,1.0,14.32,1.0,95.334,1.0,0.001,0.0,2.189,1.0,0.3923510669252524,1.0,150.64729166666666,1.0,584.5493749999999,1.0,24.241041666666664,1.0,87.57708333333333,1.0,41.43854166666667,1.0,432.4750000000001,1.0,418.544,1.0,17.098,16.634,15.918,15.287,1.0,1.0,1.0,1.0,-9999,39.079,36.67,-9999,1.0,0.708333,5.76296,1.0,96.4103,1.0,140.98,124.788,157.239,8.24097,-2.76426,1.0,-3.87277,-4.50832,-3.57791,5.60531,-0.124362,1.0,0.624403,-0.166141,-0.144312,-0.125387,1.0,1.0,1.0,7.92432,7.92445,7.98218,8.06827,8.12793,8.06676,8.09261,8.12649,3.65472,3.56288,4.00296,5.86601,6.20717,6.06346,6.32707,7.27305,-9999,-9999
20190430,23.141,1.0,444.242,286.78,1.0,357.496,1.0,14.052,1.0,95.542,1.0,0.011,0.0,1.892,1.0,0.36625949407640734,0.9375,154.87416666666667,1.0,560.045,1.0,22.226041666666664,1.0,111.19166666666668,1.0,40.130625,1.0,447.3208333333334,1.0,412.54,1.0,18.728,18.004,16.753,15.786,1.0,1.0,1.0,1.0,-9999,38.349,37.921,-9999,1.0,0.708333,9.20085,1.0,101.233,1.0,151.85,131.031,165.105,8.19676,7.06734,1.0,10.601,9.14757,11.5264,4.99156,-0.925315,0.979167,0.687605,-1.14498,-1.11766,-0.928678,0.979167,0.979167,0.979167,9.02929,9.02997,9.22609,9.26315,10.3585,10.131,10.1615,10.2562,3.91768,3.73471,4.56708,7.63499,6.63106,6.19846,6.65709,8.19191,-9999,-9999
20190501,23.799,1.0,445.844,283.789,1.0,360.637,1.0,16.471,1.0,95.51,1.0,0.042,0.0,2.062,1.0,0.5260222257450141,0.9791666666666666,148.99,1.0,548.948125,1.0,22.401458333333334,1.0,140.40208333333334,1.0,40.919583333333335,1.0,451.5020833333333,1.0,414.36,1.0,19.147,18.502,17.345,16.328,1.0,1.0,1.0,1.0,-9999,37.562,38.451,-9999,1.0,0.6875,8.62972,1.0,95.8477,1.0,146.213,124.06,156.618,8.09656,8.72277,1.0,13.3063,11.2903,14.2532,5.78222,0.190261,0.979167,0.661104,0.0960339,0.138065,0.212409,0.979167,0.979167,0.979167,9.53814,9.53872,9.8237,9.83779,9.74811,9.44269,9.5923,9.62058,3.97328,3.86901,4.85288,6.55461,6.86892,6.3506,6.87725,7.74655,-9999,-9999
20190502,21.463,1.0,447.415,206.155,1.0,373.95,0.9375,9.564,0.958333,95.382,0.916667,3.314,0.0,1.762,0.9375,0.2856675952650916,0.8125,117.2060975609756,0.8541666666666666,423.84155555555554,0.9375,16.63244444444445,0.9375,118.53555555555556,0.9375,29.52560975609756,0.8541666666666666,440.2609756097561,0.8541666666666666,417.813,0.958333,19.118,18.579,17.562,16.603,1.0,1.0,1.0,1.0,-9999,36.61,39.491,-9999,0.958333,0.75,6.3705,0.958333,84.5068,0.9375,128.913,108.332,138.087,7.23593,7.71437,0.958333,11.7681,9.88931,12.6055,4.641,0.0721875,0.958333,0.62052,0.104896,0.115363,0.393791,0.958333,0.958333,0.9375,8.83883,8.83656,9.10631,9.12804,9.08949,8.62258,8.72174,8.75479,3.71373,2.65185,3.59003,4.54641,5.65585,4.94341,5.15107,5.65585,-9999,-9999
20190503,20.575,1.0,448.955,204.478,1.0,367.585,1.0,8.141,1.0,94.898,0.958333,2.235,0.0,1.961,1.0,0.34243137974607435,0.9166666666666666,110.65749999999998,1.0,413.62000000000006,1.0,16.527291666666667,1.0,114.3916666666667,1.0,29.719166666666666,1.0,431.54583333333335,1.0,418.655,0.9375,18.456,18.089,17.403,16.637,1.0,1.0,1.0,1.0,-9999,36.298,39.602,-9999,1.0,0.895833,4.73991,1.0,80.5505,1.0,120.825,103.26,131.622,7.22786,-10.3725,1.0,-14.532,-16.9489,-13.2968,4.33748,-0.267039,0.770833,0.592958,-0.687659,-0.392138,-0.249421,0.875,0.791667,0.770833,8.54041,8.53684,8.79415,8.82418,9.19757,8.93255,9.11102,9.2182,3.61075,0.893322,3.55131,4.44183,5.99126,4.43292,5.47988,5.99126,-9999,-9999
