TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20170205,7.602,0.0,246.147,99.861,0.0,308.957,0.0,1.793,0.0,95.33,0.0,0.072,0.0,3.097,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.7129,-9999,17.7574,-9999,-9999,-9999,32.3008,-9999,36.4041,-9999,-9999,-9999,0.268065,0.0,-9999,0.241589,0.267481,0.283185,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170206,13.191,0.0,248.4,169.125,0.0,302.028,0.0,8.366,0.0,94.485,0.0,0.013,0.0,6.025,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.2941,-9999,19.5048,-9999,-9999,-9999,35.0108,-9999,39.3784,-9999,-9999,-9999,0.234336,0.0,-9999,0.243918,0.244282,0.253397,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170207,13.569,0.0,250.684,178.736,0.0,289.3,0.0,9.772,0.0,94.458,0.0,0.0,0.0,3.357,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.051,-9999,18.1117,-9999,-9999,-9999,32.4187,-9999,36.481,-9999,-9999,-9999,0.130754,0.0,-9999,0.107722,0.167958,0.170328,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170208,4.175,0.0,252.998,178.615,0.0,267.331,0.0,3.579,0.0,95.36,0.0,0.0,0.0,6.358,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.7129,-9999,17.739,-9999,-9999,-9999,32.3008,-9999,36.3662,-9999,-9999,-9999,0.268065,0.0,-9999,0.241589,0.267481,0.283185,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170209,4.017,0.0,255.34,180.384,0.0,260.466,0.0,4.718,0.0,96.244,0.0,0.0,0.0,4.53,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.2941,-9999,19.5337,-9999,-9999,-9999,35.0108,-9999,39.4368,-9999,-9999,-9999,0.234336,0.0,-9999,0.243918,0.244282,0.253397,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170210,15.862,0.0,257.709,181.865,0.0,303.137,0.0,11.896,0.0,95.115,0.0,0.0,0.0,8.136,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.051,-9999,18.1385,-9999,-9999,-9999,32.4187,-9999,36.5351,-9999,-9999,-9999,0.130754,0.0,-9999,0.107722,0.167958,0.170328,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170211,19.761,0.0,260.105,184.297,0.0,317.754,0.0,15.868,0.0,94.833,0.0,0.0,0.0,4.331,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.7129,-9999,17.7168,-9999,-9999,-9999,32.3008,-9999,36.3206,-9999,-9999,-9999,0.268065,0.0,-9999,0.241589,0.267481,0.283185,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170212,10.519,0.0,262.525,172.095,0.0,292.899,0.0,6.676,0.0,96.485,0.0,0.552,0.0,8.821,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.2941,-9999,19.456,-9999,-9999,-9999,35.0108,-9999,39.3873,-9999,-9999,-9999,0.234336,0.0,-9999,0.243918,0.244282,0.253397,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170213,5.191,0.0,264.97,22.143,0.0,326.958,0.0,3.467,0.0,96.206,0.0,22.775,0.0,3.261,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.051,-9999,18.0169,-9999,-9999,-9999,32.4187,-9999,36.3894,-9999,-9999,-9999,0.130754,0.0,-9999,0.107722,0.167958,0.170328,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170214,4.2,0.0,267.437,26.805,0.0,323.516,0.0,1.236,0.0,95.634,0.0,13.764,0.0,5.147,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.7129,-9999,17.5793,-9999,-9999,-9999,32.3008,-9999,36.1376,-9999,-9999,-9999,0.268065,0.0,-9999,0.241589,0.267481,0.283185,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170215,5.754,0.0,269.926,195.591,0.0,252.308,0.0,4.188,0.0,95.949,0.0,0.0,0.0,3.513,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.2941,-9999,19.358,-9999,-9999,-9999,35.0108,-9999,39.1889,-9999,-9999,-9999,0.234336,0.0,-9999,0.243918,0.244282,0.253397,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170216,8.802,0.0,272.435,199.497,0.0,264.654,0.0,6.115,0.0,95.292,0.0,0.0,0.0,5.006,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.051,-9999,18.093,-9999,-9999,-9999,32.4187,-9999,36.5431,-9999,-9999,-9999,0.130754,0.0,-9999,0.107722,0.167958,0.170328,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170217,11.418,0.0,274.963,192.804,0.0,287.358,0.0,6.201,0.0,94.584,0.0,0.0,0.0,5.23,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.7129,-9999,17.8358,-9999,-9999,-9999,32.3008,-9999,36.6648,-9999,-9999,-9999,0.268065,0.0,-9999,0.241589,0.267481,0.283185,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170218,11.371,0.0,277.509,137.532,0.0,312.851,0.0,2.999,0.0,94.739,0.0,0.033,0.0,2.901,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.2941,-9999,19.7178,-9999,-9999,-9999,35.0108,-9999,39.9174,-9999,-9999,-9999,0.234336,0.0,-9999,0.243918,0.244282,0.253397,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170219,14.357,0.0,280.072,130.015,0.0,345.918,0.0,2.841,0.0,94.925,0.0,7.744,0.0,4.224,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.051,-9999,18.3814,-9999,-9999,-9999,32.4187,-9999,37.1256,-9999,-9999,-9999,0.130754,0.0,-9999,0.107722,0.167958,0.170328,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170220,13.802,0.0,282.651,162.858,0.0,320.704,0.0,6.061,0.0,95.032,0.0,0.184,0.0,3.852,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.7129,-9999,18.0735,-9999,-9999,-9999,32.3008,-9999,37.1534,-9999,-9999,-9999,0.268065,0.0,-9999,0.241589,0.267481,0.283185,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170221,13.797,0.0,285.244,206.697,0.0,285.391,0.0,9.486,0.0,95.463,0.0,0.0,0.0,3.428,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.2941,-9999,20.0554,-9999,-9999,-9999,35.0108,-9999,40.6009,-9999,-9999,-9999,0.234336,0.0,-9999,0.243918,0.244282,0.253397,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170222,15.066,0.0,287.85,207.058,0.0,300.048,0.0,10.608,0.0,94.789,0.0,0.0,0.0,3.056,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.051,-9999,18.7653,-9999,-9999,-9999,32.4187,-9999,37.901,-9999,-9999,-9999,0.130754,0.0,-9999,0.107722,0.167958,0.170328,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170223,17.451,0.0,290.469,206.117,0.0,307.186,0.0,13.803,0.0,93.854,0.0,0.0,0.0,5.027,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.7129,-9999,18.4493,-9999,-9999,-9999,32.3008,-9999,37.9259,-9999,-9999,-9999,0.268065,0.0,-9999,0.241589,0.267481,0.283185,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170224,5.017,0.0,293.099,215.158,0.0,247.395,0.0,4.363,0.0,95.17,0.0,0.0,0.0,7.021,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.2941,-9999,20.4105,-9999,-9999,-9999,35.0108,-9999,41.3196,-9999,-9999,-9999,0.234336,0.0,-9999,0.243918,0.244282,0.253397,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170225,1.815,0.0,295.738,218.852,0.0,233.383,0.0,3.871,0.0,95.883,0.0,0.0,0.0,3.64,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.051,-9999,18.9595,-9999,-9999,-9999,32.4187,-9999,38.2931,-9999,-9999,-9999,0.130754,0.0,-9999,0.107722,0.167958,0.170328,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170226,7.596,0.0,298.387,199.999,0.0,276.446,0.0,5.302,0.0,95.111,0.0,0.0,0.0,3.493,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.7129,-9999,18.6552,-9999,-9999,-9999,32.3008,-9999,38.3491,-9999,-9999,-9999,0.268065,0.0,-9999,0.241589,0.267481,0.283185,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170227,12.607,0.0,301.044,168.339,0.0,316.207,0.0,7.054,0.0,94.957,0.0,0.396,0.0,4.745,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.2941,-9999,20.5498,-9999,-9999,-9999,35.0108,-9999,41.6017,-9999,-9999,-9999,0.234336,0.0,-9999,0.243918,0.244282,0.253397,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170228,16.167,0.0,303.707,114.969,0.0,322.011,0.0,12.348,0.0,94.555,0.0,0.0,0.0,7.4,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.051,-9999,19.0727,-9999,-9999,-9999,32.4187,-9999,38.5218,-9999,-9999,-9999,0.130754,0.0,-9999,0.107722,0.167958,0.170328,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170301,8.315,0.0,306.376,231.589,0.0,245.323,0.0,7.757,0.0,96.077,0.0,0.0,0.0,6.54,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.7129,-9999,18.6867,-9999,-9999,-9999,32.3008,-9999,38.4141,-9999,-9999,-9999,0.268065,0.0,-9999,0.241589,0.267481,0.283185,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170302,7.768,0.0,309.048,228.355,0.0,254.345,0.0,7.749,0.0,96.738,0.0,0.0,0.0,3.272,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.2941,-9999,20.6432,-9999,-9999,-9999,35.0108,-9999,41.7908,-9999,-9999,-9999,0.234336,0.0,-9999,0.243918,0.244282,0.253397,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170303,10.484,0.0,311.724,229.191,0.0,265.217,0.0,9.579,0.0,96.728,0.0,0.0,0.0,5.771,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.051,-9999,19.1755,-9999,-9999,-9999,32.4187,-9999,38.7294,-9999,-9999,-9999,0.130754,0.0,-9999,0.107722,0.167958,0.170328,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170304,11.521,0.0,314.403,199.297,0.0,306.236,0.0,6.112,0.0,96.086,0.0,0.015,0.0,8.524,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.7129,-9999,18.7183,-9999,-9999,-9999,32.3008,-9999,38.479,-9999,-9999,-9999,0.268065,0.0,-9999,0.241589,0.267481,0.283185,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170305,14.349,0.0,317.082,137.117,0.0,360.45,0.0,3.256,0.0,95.317,0.0,1.136,0.0,9.372,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.2941,-9999,20.5079,-9999,-9999,-9999,35.0108,-9999,41.5168,-9999,-9999,-9999,0.234336,0.0,-9999,0.243918,0.244282,0.253397,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170306,18.927,0.0,319.762,213.546,0.0,326.911,0.0,11.658,0.0,94.566,0.0,0.001,0.0,9.226,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.051,-9999,19.017,-9999,-9999,-9999,32.4187,-9999,38.4092,-9999,-9999,-9999,0.130754,0.0,-9999,0.107722,0.167958,0.170328,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170307,10.178,0.0,322.441,245.247,0.0,252.598,0.0,9.913,0.0,96.129,0.0,0.0,0.0,3.049,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.7129,-9999,18.6164,-9999,-9999,-9999,32.3008,-9999,38.2032,-9999,-9999,-9999,0.268065,0.0,-9999,0.241589,0.267481,0.283185,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170308,13.069,0.0,325.119,236.82,0.0,285.875,0.0,10.051,0.0,96.0,0.0,0.0,0.0,5.879,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.2941,-9999,20.4543,-9999,-9999,-9999,35.0108,-9999,41.3365,-9999,-9999,-9999,0.234336,0.0,-9999,0.243918,0.244282,0.253397,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170309,18.807,0.0,327.793,226.477,0.0,324.315,0.0,10.44,0.0,95.511,0.0,0.0,0.0,4.969,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.051,-9999,18.9511,-9999,-9999,-9999,32.4187,-9999,38.2097,-9999,-9999,-9999,0.130754,0.0,-9999,0.107722,0.167958,0.170328,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170310,10.451,0.0,330.464,197.559,0.0,323.048,0.0,6.806,0.0,96.273,0.0,0.0,0.0,5.551,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.7129,-9999,18.4928,-9999,-9999,-9999,32.3008,-9999,37.9492,-9999,-9999,-9999,0.268065,0.0,-9999,0.241589,0.267481,0.283185,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20170311,6.147,0.0,333.13,39.945,0.0,336.092,0.0,2.843,0.0,96.266,0.0,3.374,0.0,5.212,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.2941,-9999,20.3062,-9999,-9999,-9999,35.0108,-9999,41.0367,-9999,-9999,-9999,0.234336,0.0,-9999,0.243918,0.244282,0.253397,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
