TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20170716,22.404,1.0,474.543,306.316,1.0,358.252,1.0,10.035,1.0,97.328,0.958333,0.0,1.0,2.16,1.0,0.29740785375075474,1.0,188.38895833333333,1.0,625.4579166666666,1.0,19.965208333333333,1.0,68.8,1.0,48.40645833333334,1.0,431.01666666666665,1.0,398.819,1.0,17.26,16.859,16.127,14.846,14.715,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.61576,1.0,145.565,1.0,184.21,160.123,205.79,7.31057,24.3034,1.0,30.7557,26.7341,34.3587,3.43935,-6.57995,0.979167,0.577349,-6.57995,-6.48857,-5.74178,0.979167,0.9375,0.979167,8.32377,8.26463,8.32377,9.69326,14.3248,14.3124,14.7536,16.1751,5.21525,3.05141,4.87097,5.2888,12.5278,11.6629,12.2194,12.638,-9999,-9999
20170717,22.81,1.0,473.434,258.778,1.0,375.929,1.0,8.154,1.0,97.687,0.9375,0.0,1.0,2.057,1.0,0.3166990184140262,1.0,160.08645833333335,1.0,528.0997916666666,1.0,16.92291666666667,1.0,96.35208333333333,1.0,41.03958333333333,1.0,435.5354166666666,1.0,402.698,1.0,17.77,17.342,16.406,15.119,14.928,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.27364,1.0,109.507,1.0,138.579,120.459,154.814,6.64995,18.7706,1.0,23.754,20.648,26.5367,3.33585,-5.24905,0.958333,0.513424,-5.3427,-5.28678,-5.03497,1.0,0.958333,0.979167,8.3244,8.31906,8.33482,9.93612,12.8797,13.0743,13.4869,15.2599,6.02115,3.36076,5.92975,6.8714,11.4585,10.3864,11.4083,11.808,-9999,-9999
20170718,22.91,1.0,472.285,244.455,1.0,397.647,1.0,5.966,1.0,97.766,1.0,0.0,1.0,2.119,0.979167,0.3831772859509066,0.9791666666666666,173.2626086956522,0.9583333333333334,514.4184782608696,0.9583333333333334,16.35717391304347,0.9583333333333334,134.59782608695653,0.9583333333333334,39.78326086956522,0.9583333333333334,438.8565217391303,0.9583333333333334,404.376,1.0,18.347,17.847,16.831,15.398,15.158,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.66575,1.0,91.0398,1.0,119.349,100.145,131.992,5.27507,27.34,1.0,35.8416,30.0744,39.6384,3.11761,-5.39564,0.979167,0.531534,-5.98164,-5.42194,-5.18304,0.958333,0.979167,1.0,8.33628,8.21592,8.45297,9.66992,13.0887,13.3561,13.7458,15.6162,6.0904,2.89877,5.77204,7.22138,11.3934,10.3259,11.3331,12.1265,-9999,-9999
20170719,23.78,1.0,471.096,259.578,1.0,388.294,1.0,9.17,1.0,97.535,1.0,0.0,1.0,2.241,0.875,0.3764595134128487,0.8541666666666666,166.6540425531915,0.9791666666666666,530.135625,1.0,17.150000000000002,1.0,105.35416666666667,1.0,40.58255319148936,0.9791666666666666,440.77021276595747,0.9791666666666666,405.898,1.0,18.648,18.15,17.168,15.663,15.394,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.84248,1.0,119.431,1.0,156.569,131.376,168.844,6.47331,12.0195,1.0,15.757,13.2216,16.9924,3.3741,-4.87539,0.979167,0.545141,-5.03916,-4.8914,-4.10132,0.979167,1.0,0.916667,8.61232,8.29268,8.63696,9.40571,12.9854,12.8065,13.1106,14.518,5.62531,2.47971,4.20395,5.58775,11.1445,10.5356,10.913,11.5598,-9999,-9999
20170720,24.553,1.0,469.867,221.002,1.0,384.648,1.0,11.548,1.0,97.254,1.0,0.0,1.0,2.23,1.0,0.2985183781815449,1.0,127.92541666666666,1.0,447.68687499999993,1.0,15.085833333333335,1.0,137.01875,1.0,36.056041666666665,1.0,441.0625,1.0,393.665,1.0,18.518,18.102,17.195,15.821,15.528,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.32361,1.0,122.876,1.0,161.085,135.165,183.707,6.65159,-2.53165,1.0,-3.31888,-3.78498,-2.78485,2.98424,-5.59466,0.958333,0.562419,-6.13613,-5.82175,-5.70464,0.979167,0.979167,0.979167,8.76354,8.32824,8.76354,9.0253,13.9527,14.2069,14.5627,15.3807,5.10313,2.17398,3.58373,5.08447,9.97338,9.59112,9.94084,10.5707,-9999,-9999
20170721,23.324,1.0,468.599,314.67,1.0,350.698,1.0,12.562,1.0,97.038,1.0,0.0,1.0,2.946,1.0,0.45827802246731225,1.0,179.72604166666667,1.0,630.6439583333332,1.0,20.230625,1.0,69.05416666666667,1.0,50.889166666666675,1.0,436.59375,1.0,399.754,1.0,18.327,17.943,17.14,15.887,15.507,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.33555,1.0,172.629,1.0,226.309,189.894,258.091,7.82601,0.656554,1.0,0.860714,0.722219,0.981591,3.5025,-6.44242,1.0,0.635389,-7.20151,-6.95697,-6.56537,0.979167,1.0,1.0,8.1266,7.74168,8.03513,8.37678,14.1841,14.504,15.1001,15.3219,4.21421,3.10614,4.09443,5.19208,12.1092,11.4198,12.0087,13.156,-9999,-9999
20170722,21.836,1.0,467.291,137.169,1.0,384.452,1.0,8.555,1.0,97.006,1.0,0.0,1.0,1.827,1.0,0.20773618505426625,1.0,72.55166666666666,1.0,285.8072916666667,1.0,9.491458333333332,1.0,141.70208333333335,1.0,22.88208333333333,1.0,427.20416666666665,1.0,395.816,1.0,17.864,17.607,17.074,15.905,15.509,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.5102,1.0,68.7446,1.0,90.1212,75.62,102.778,5.12274,-8.79016,1.0,-11.1238,-12.427,-9.13156,2.55234,-1.21992,0.958333,0.600545,-2.1328,-1.28028,-0.747298,1.0,0.958333,0.916667,7.44033,6.98131,7.20887,7.6439,8.51359,7.91881,8.53388,9.99468,3.36704,2.46354,4.90843,6.42698,6.64856,6.5874,8.26666,8.96056,-9999,-9999
20170723,18.725,1.0,465.945,258.664,1.0,359.571,1.0,7.468,1.0,97.027,1.0,0.0,1.0,2.639,1.0,0.44405621797396533,1.0,161.88854166666667,1.0,520.5297916666667,1.0,17.493125,1.0,130.45833333333334,1.0,42.79354166666667,1.0,415.1270833333333,1.0,397.429,0.9375,17.325,17.227,16.876,15.825,15.451,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.22164,0.979167,96.8247,1.0,122.53,100.585,136.885,5.41342,17.948,1.0,22.713,18.6451,25.3738,3.19118,-5.2537,0.9375,0.676187,-5.64765,-5.42018,-5.29395,0.958333,0.958333,0.958333,6.40917,5.74761,6.15516,6.40917,11.3929,11.0755,11.4185,11.9136,2.43903,2.31633,5.5096,6.22545,10.2182,10.0833,13.0416,13.3126,-9999,-9999
20170724,12.317,1.0,464.56,41.848,1.0,372.075,1.0,1.452,1.0,97.219,1.0,19.126,1.0,3.203,0.416667,-9999,0.0,30.307291666666668,1.0,97.63875,1.0,2.86375,1.0,41.13333333333333,1.0,6.997708333333333,1.0,379.77500000000003,1.0,401.112,1.0,14.737,15.363,16.048,15.482,15.254,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.654387,1.0,10.1926,1.0,13.3621,10.5885,14.4097,1.70486,-16.9613,1.0,-21.4643,-23.9789,-17.6201,2.70039,-0.155244,1.0,0.763291,-1.54306,-0.713868,-0.556017,0.854167,1.0,1.0,4.3551,3.77118,4.09707,4.77418,4.25231,4.72373,4.99586,5.47121,2.61809,2.16411,4.2241,4.66771,3.17756,3.17756,4.58013,5.38723,-9999,-9999
20170725,12.995,1.0,463.137,82.11,1.0,362.187,1.0,1.578,1.0,97.853,1.0,0.0,1.0,1.944,0.8125,0.30052059375593915,0.7916666666666666,50.066875,1.0,174.68291666666667,1.0,5.560625000000001,1.0,82.04583333333333,1.0,13.81875,1.0,383.0062500000001,1.0,397.386,0.958333,14.255,14.704,15.285,14.841,14.748,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.624239,0.979167,19.3243,1.0,25.3334,22.5885,27.3195,2.54323,3.99026,1.0,5.23106,4.66427,5.64118,2.72036,-2.35876,0.895833,0.760909,-3.21859,-3.07877,-2.55311,0.9375,0.708333,0.708333,4.16282,3.24531,3.8876,4.70923,6.26042,6.24635,6.55148,8.05595,5.15708,4.52638,4.84485,5.06584,7.26945,7.26945,7.52988,7.80856,-9999,-9999
20170726,18.39,1.0,461.676,279.962,1.0,335.1,1.0,7.322,1.0,98.075,1.0,0.0,1.0,2.147,1.0,0.3644030059085437,1.0,161.93,1.0,565.3964583333333,1.0,18.31916666666667,1.0,80.78541666666666,1.0,44.5625,1.0,410.40625,1.0,394.333,0.958333,15.541,15.477,15.354,14.628,14.455,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.72743,0.979167,116.167,1.0,154.581,135.79,237.644,6.65305,5.51568,1.0,7.33955,6.44736,11.2834,3.21779,-6.98493,0.916667,0.73297,-7.27629,-7.1063,-6.93493,0.833333,0.895833,1.0,5.24395,4.09427,4.91346,5.9001,11.9224,11.3045,12.1129,12.8023,8.72607,5.93626,6.96012,8.37183,15.3007,12.1159,12.7811,15.2929,-9999,-9999
20170727,16.896,1.0,460.177,79.955,1.0,386.76,1.0,1.689,1.0,97.343,1.0,2.516,1.0,2.372,0.895833,0.4766872272070176,0.8958333333333334,51.91875000000001,1.0,173.49458333333337,1.0,5.738125,1.0,80.95208333333333,1.0,13.661666666666667,1.0,404.16875,1.0,402.329,0.854167,15.717,15.683,15.546,14.738,14.472,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.93806,1.0,25.3319,0.979167,33.7085,26.3158,51.8216,2.69749,-10.0097,1.0,-13.3197,-20.4769,-10.3985,2.74641,-0.18287,0.833333,0.674964,-1.21267,-0.578716,-0.290149,0.729167,0.833333,0.833333,5.02842,3.93731,4.72648,5.62788,4.93477,5.04743,5.33954,5.86424,7.97109,5.05583,6.48208,7.73867,8.14863,5.06188,7.83191,8.28504,-9999,-9999
20170728,19.659,1.0,458.641,278.725,1.0,371.833,1.0,6.167,1.0,97.025,0.9375,0.0,1.0,2.643,1.0,0.4250726285451209,1.0,185.77270833333333,1.0,563.6820833333333,1.0,18.796875,1.0,129.75625,1.0,44.845416666666665,1.0,420.2104166666666,1.0,397.46,0.770833,16.705,16.387,15.894,14.849,14.512,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.91127,-9999,117.469,-9999,166.07,137.311,240.305,6.55561,22.9623,-9999,32.4626,26.8409,46.9739,3.59978,-6.62433,0.6875,0.763228,-7.17321,-6.77583,-6.42315,0.770833,0.708333,0.6875,5.64933,4.43204,5.32651,6.29024,12.0054,10.6633,12.2121,13.4486,9.35036,5.82513,7.82794,9.35036,15.7734,11.0879,13.7464,15.7052,-9999,-9999
20170729,16.53,1.0,457.068,238.794,1.0,324.252,1.0,7.123,1.0,97.13,1.0,0.0,1.0,3.641,1.0,0.5785506570807174,1.0,127.64041666666667,1.0,475.363125,1.0,15.497291666666664,1.0,134.40208333333334,1.0,40.01958333333333,1.0,400.6708333333333,1.0,395.709,0.895833,15.684,15.788,15.816,14.942,14.608,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.24479,-9999,86.8491,-9999,122.782,115.568,177.667,5.66231,16.9118,-9999,23.9088,22.504,34.5964,3.51898,-6.66913,0.916667,0.884089,-6.92554,-6.69468,-6.40811,0.770833,0.75,0.9375,5.10725,4.00375,4.82988,5.65791,11.5295,10.656,11.702,12.0098,7.843,5.15365,6.57094,7.79168,14.5194,9.82118,12.7547,14.4774,-9999,-9999
20170730,18.613,1.0,455.458,325.427,1.0,319.652,1.0,9.576,1.0,97.463,1.0,0.0,1.0,2.8,1.0,0.411174213139428,1.0,187.24458333333337,1.0,657.3179166666667,1.0,20.890833333333333,1.0,35.9,1.0,51.95875,1.0,410.27291666666673,1.0,394.631,0.416667,15.697,15.675,15.646,14.769,14.489,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.41055,-9999,125.456,-9999,170.615,-9999,-9999,6.62711,28.2493,-9999,38.4178,-9999,-9999,3.53811,-8.42308,0.583333,0.715085,-9.06591,-8.74728,-8.52788,0.541667,0.5,0.520833,5.60848,4.42186,5.3196,6.18202,13.7699,13.2913,13.9858,14.9052,8.90782,5.70266,7.85195,8.79523,15.5453,11.7366,13.6269,15.4198,-9999,-9999
20170731,22.021,0.791667,453.812,293.76,0.791667,346.718,0.791667,11.659,0.791667,97.621,1.0,0.0,1.0,1.669,0.75,0.24003608367475993,0.75,47.276388888888874,0.75,299.40722222222234,0.75,11.53527777777778,0.75,30.66388888888889,0.75,26.273333333333333,0.75,417.1611111111111,0.75,394.488,0.208333,16.455,16.183,15.799,14.789,14.459,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.0839,-9999,93.9912,-9999,128.975,-9999,-9999,6.00206,7.44264,-9999,10.2128,-9999,-9999,3.63026,-6.65882,0.229167,0.663512,-6.79093,-6.59405,-6.17056,0.229167,0.229167,0.1875,6.39448,5.05963,6.08209,7.0042,12.7409,12.1946,12.7067,13.1748,10.6765,6.56888,9.61272,10.4878,13.6913,10.5262,11.8304,13.6125,-9999,-9999
20170801,23.459,1.0,452.13,300.071,1.0,363.252,1.0,12.294,1.0,97.62,0.9375,0.0,1.0,1.49,0.354167,-9999,0.0,178.75666666666666,1.0,618.6631249999999,1.0,21.567916666666665,1.0,64.71875,1.0,47.029999999999994,1.0,437.6458333333333,1.0,397.567,0.0208333,17.469,16.997,16.239,15.055,14.613,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.32362,-9999,153.432,-9999,212.665,-9999,-9999,7.18033,9.5061,-9999,13.1759,-9999,-9999,3.29412,-6.0459,0.0625,0.745371,-6.83591,-6.63411,-6.2432,0.104167,0.0833333,0.0833333,6.78624,5.45475,6.47221,7.32566,12.5181,12.1258,12.7747,14.4081,11.4303,6.99317,10.6016,11.6033,13.0305,10.195,11.2423,13.0059,-9999,-9999
20170802,21.698,0.916667,450.412,201.52,0.9375,378.635,0.916667,7.422,0.916667,97.721,0.770833,29.192,1.0,1.665,0.8125,0.25118488836446934,0.8125,143.695,0.8333333333333334,501.84274999999997,0.8333333333333334,17.7955,0.8333333333333334,128.95250000000001,0.8333333333333334,38.19625,0.8333333333333334,433.64499999999987,0.8333333333333334,396.756,0.0,17.533,17.17,16.537,15.357,14.867,-9999,0.916667,0.916667,0.916667,0.916667,0.916667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.2374,-9999,107.649,-9999,152.187,-9999,-9999,6.22354,-8.17456,-9999,-11.5567,-9999,-9999,3.32694,-4.51586,0.0,0.75659,-5.22598,-4.51586,-3.9879,0.0,0.0,0.0,6.4998,5.30622,6.21496,6.90434,10.9735,9.32197,10.8706,12.1312,10.5156,6.50282,9.83445,10.7215,10.9978,8.39961,10.0065,10.936,-9999,-9999
20170803,21.005,1.0,448.659,312.822,1.0,370.889,1.0,7.025,1.0,97.845,0.979167,4.026,1.0,2.115,0.958333,0.34104178095964366,0.9583333333333334,204.48340425531921,0.9791666666666666,651.4104255319148,0.9791666666666666,21.637659574468085,0.9791666666666666,42.9468085106383,0.9791666666666666,47.84085106382979,0.9791666666666666,429.1,0.9791666666666666,397.266,0.0,17.628,17.295,16.654,15.606,15.112,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.36532,-9999,145.186,-9999,205.255,-9999,-9999,8.13356,23.743,-9999,33.5664,-9999,-9999,3.71337,-7.30922,0.0,0.84382,-7.61594,-7.34529,-7.12993,0.0,0.0,0.0,6.44108,5.34036,6.17512,6.73237,13.4806,12.6844,13.5283,14.5268,10.1706,6.32299,9.56401,10.5685,14.5793,11.7202,13.0147,14.4438,-9999,-9999
20170804,20.95,1.0,446.871,188.828,1.0,394.438,1.0,4.394,1.0,97.622,1.0,0.0,1.0,2.596,1.0,0.44140773036314784,1.0,125.10708333333334,1.0,411.57042553191485,0.9791666666666666,13.884468085106382,0.9791666666666666,125.68125000000002,1.0,30.003958333333333,1.0,430.2916666666667,1.0,400.738,0.0,18.056,17.667,16.905,15.774,15.242,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.22053,-9999,83.6397,-9999,138.715,-9999,-9999,6.12979,6.34199,-9999,10.5181,-9999,-9999,3.26529,-3.28701,0.0,0.817145,-3.43961,-3.28701,-3.03188,0.0,0.0,0.0,6.51312,5.47708,6.25961,6.70645,9.72817,8.67024,9.72817,10.0835,10.1345,6.3155,9.45806,10.7339,12.1994,8.82266,11.2178,12.2137,-9999,-9999
20170805,18.84,1.0,445.049,73.271,1.0,393.865,1.0,1.554,1.0,97.107,1.0,24.663,1.0,2.986,0.625,0.40381763891419603,0.625,38.56583333333333,1.0,169.368125,1.0,5.616666666666667,1.0,56.30833333333333,1.0,12.230833333333331,1.0,417.6604166666666,1.0,410.265,0.0,17.836,17.638,17.087,16.011,15.466,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.40144,-9999,25.8761,-9999,42.2481,-9999,-9999,2.38313,-6.78849,-9999,-11.0836,-9999,-9999,2.89363,1.31601,0.0,0.899384,0.493539,1.01146,2.90608,0.0,0.0,0.0,6.12912,5.22769,5.90466,6.22901,4.67658,3.5908,4.58865,5.04015,9.04921,5.72573,8.42972,9.57718,7.06155,4.67705,7.01554,7.32805,-9999,-9999
20170806,16.661,1.0,443.192,285.652,1.0,314.09,1.0,7.007,1.0,97.484,1.0,0.0,1.0,2.879,1.0,0.44599994679181015,1.0,150.59854166666665,1.0,584.453125,1.0,19.442083333333333,1.0,105.79791666666667,1.0,47.104166666666664,1.0,401.88958333333335,1.0,395.756,0.0,16.158,16.427,16.618,15.87,15.481,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.8282,-9999,106.345,-9999,165.405,-9999,-9999,2.82181,32.4139,-9999,50.4155,-9999,-9999,3.55152,-7.6156,0.0,1.36944,-7.79216,-7.69276,-7.58307,0.0,0.0,0.0,5.72949,4.95613,5.53295,5.8297,13.1354,12.6656,13.2053,13.3375,8.0286,5.1557,7.48331,8.46098,15.1557,12.0462,14.0695,15.0633,-9999,-9999
20170807,16.639,1.0,441.302,126.683,1.0,363.969,1.0,3.716,1.0,97.615,0.916667,0.503,1.0,1.945,0.895833,0.32058930213921394,0.8958333333333334,64.904375,1.0,277.1054166666667,1.0,9.631458333333335,1.0,120.92083333333335,1.0,21.482083333333332,1.0,402.79375,1.0,392.745,0.0208333,15.736,15.945,16.143,15.478,15.171,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.67565,-9999,39.9819,-9999,49.669,-9999,-9999,2.38491,9.06809,-9999,11.2652,-9999,-9999,3.1922,-2.84592,0.0,2.31508,-3.44916,-3.12872,-2.84592,0.0,0.0,0.0,5.79465,5.07543,5.60847,5.90247,8.45438,8.30726,8.80177,9.08937,8.00742,5.15403,7.47571,8.55884,10.6084,7.65672,10.3338,10.7355,-9999,-9999
20170808,17.652,1.0,439.378,201.729,1.0,366.685,1.0,4.47,1.0,97.323,1.0,0.503,1.0,1.982,0.5625,0.30392310240009807,0.5625,128.70020833333334,1.0,435.67833333333334,1.0,14.174375,1.0,141.7854166666667,1.0,32.52125,1.0,409.125,1.0,392.612,0.0,16.239,16.228,16.086,15.339,14.992,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.23493,-9999,76.9934,-9999,95.3492,-9999,-9999,2.56057,13.4296,-9999,16.6313,-9999,-9999,3.12509,-3.79036,0.0,-9999,-4.15891,-3.90821,-3.44234,0.0,0.0,0.0,6.10273,5.41015,5.92005,6.22316,9.72391,9.41844,9.71041,10.0128,8.52913,5.45385,7.90442,9.3512,12.5722,9.89025,11.9107,12.4986,-9999,-9999
20170809,19.636,1.0,437.421,297.929,1.0,337.269,1.0,9.399,1.0,98.022,1.0,0.0,1.0,2.429,1.0,0.3476842951919499,1.0,170.418125,1.0,619.925625,1.0,20.72375,1.0,57.5,1.0,47.83041666666666,1.0,418.37916666666666,1.0,394.13,0.0,16.343,16.277,16.069,15.273,14.928,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.43186,-9999,130.596,-9999,161.662,-9999,-9999,5.01412,18.2649,-9999,22.6096,-9999,-9999,2.93679,-7.18737,0.0,-9999,-7.42668,-7.18737,-6.96014,0.0,0.0,0.0,6.64409,5.95588,6.45917,6.78238,13.6906,13.1002,13.735,14.0744,9.57673,6.04338,8.81172,10.695,13.023,11.4226,12.3861,13.2112,-9999,-9999
20170810,21.629,1.0,435.431,223.43,1.0,364.652,1.0,9.054,1.0,98.214,0.8125,0.0,1.0,1.635,1.0,0.2176714936552179,1.0,119.03500000000001,1.0,454.705,1.0,15.897499999999999,1.0,82.69791666666667,1.0,35.55375,1.0,429.3187500000001,1.0,394.309,0.0,17.12,16.853,16.329,15.378,14.965,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.11082,-9999,114.631,-9999,190.062,-9999,-9999,5.11364,12.7099,-9999,21.0735,-9999,-9999,2.94885,-3.75418,0.0,-9999,-4.24049,-3.92994,-3.70857,0.0,0.0,0.0,7.19587,6.51968,7.01019,7.35095,10.7416,10.5041,10.872,11.4918,10.6118,6.62999,9.72418,11.9588,10.6973,9.32201,10.426,11.1114,-9999,-9999
20170811,20.503,1.0,433.409,258.753,1.0,359.204,1.0,8.471,1.0,97.973,1.0,1.51,1.0,1.654,1.0,0.26259923458841805,1.0,150.56208333333333,1.0,536.144375,1.0,18.339166666666667,1.0,124.01666666666665,1.0,41.54750000000001,1.0,423.75833333333327,1.0,394.937,0.0,17.229,17.022,16.517,15.546,15.092,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.83999,-9999,123.478,-9999,204.73,-9999,-9999,4.84239,24.0967,-9999,39.9531,-9999,-9999,3.02967,-5.96986,0.0,-9999,-6.28632,-5.87791,-5.19367,0.0,0.0,0.0,7.0126,6.39761,6.84559,7.16968,12.9719,11.6303,12.8154,13.1319,10.0205,6.31291,9.11916,11.3636,11.616,10.3792,11.3124,12.0299,-9999,-9999
20170812,18.238,1.0,431.355,196.538,1.0,391.779,1.0,3.075,1.0,97.366,1.0,13.087,1.0,2.15,0.9375,0.41910644050410256,0.9375,143.5075,1.0,418.5718749999999,1.0,13.902916666666668,1.0,137.19375,1.0,31.54895833333333,1.0,415.8541666666667,1.0,397.046,0.0,16.874,16.786,16.475,15.588,15.157,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.17882,-9999,76.7052,-9999,123.492,-9999,-9999,3.64681,15.9248,-9999,25.6382,-9999,-9999,2.91779,-4.17927,0.0,-9999,-4.44733,-4.28845,-3.82749,0.0,0.0,0.0,6.55208,6.0047,6.40902,6.70656,10.5883,10.2219,10.4296,10.9481,8.8797,5.68154,8.02341,10.171,12.7391,10.7286,12.4392,13.0071,-9999,-9999
